Monetisation_id,Date_id,Produit_id,Client_id,Campagne_id,CA_total,Marge_nette,Cout_acquisition_client,Taux_reconduction_contrats,Taux_conversion,Panier_moyen
7930,6,5,115,3,2362.86,190.71,140.51,16.52,75.66,296.76
7931,86,40,146,9,194.47,590.68,17.76,52.51,49.22,467.67
7932,67,8,190,3,3948.12,210.58,216.47,24.01,64.4,45.57
7933,58,41,98,2,4971.87,514.55,258.33,33.4,76.65,98.14
7934,12,45,91,1,835.4,612.7,219.94,13.81,72.79,371.12
7935,3,12,9,7,107.53,771.55,242.29,55.49,50.46,478.93
7936,11,12,62,1,4185.71,60.77,13.21,88.14,36.85,494.68
7937,18,4,125,5,3284.25,545.13,69.01,86.04,2.2,309.67
7938,22,15,123,2,704.83,379.99,12.58,66.85,27.24,22.08
7939,39,38,117,2,3778.04,978.7,167.98,19.25,38.87,153.91
7940,51,18,83,4,199.95,419.03,92.3,5.02,82.07,42.71
7941,95,14,189,8,3275.44,582.68,27.34,92.41,97.55,31.79
7942,63,33,106,4,3359.78,864.04,152.79,60.27,62.42,442.07
7943,72,39,64,9,2224.68,501.46,185.09,93.36,90.34,278.62
7944,77,38,138,6,4752.32,277.78,137.45,97.21,1.23,418.6
7945,40,25,87,8,3644.02,584.46,214.0,67.93,22.15,376.85
7946,56,26,87,1,2076.66,240.61,207.07,9.47,47.03,284.03
7947,93,9,39,4,2961.59,829.42,179.57,59.97,50.91,99.63
7948,98,46,5,2,4836.28,554.33,155.25,74.29,39.71,29.07
7949,59,3,9,10,3935.71,214.41,299.19,34.23,65.68,235.48
7950,42,19,17,4,2085.85,839.51,183.06,9.47,59.08,189.67
7951,83,4,74,7,4610.78,296.86,268.1,44.4,69.98,238.62
7952,29,9,171,8,4366.34,424.85,113.79,55.45,6.29,413.53
7953,33,8,86,7,4719.65,160.87,137.48,86.86,55.52,139.52
7954,86,27,81,4,4046.09,117.97,125.98,37.72,31.25,158.9
7955,58,25,99,8,363.52,672.1,195.72,53.77,61.0,300.15
7956,46,48,18,6,1459.57,75.38,183.33,63.62,0.41,391.33
7957,19,19,92,1,1441.96,665.96,39.41,91.73,6.04,418.89
7958,98,28,51,6,4509.77,464.29,171.88,70.85,79.18,132.68
7959,42,44,58,9,3438.55,314.43,49.82,27.18,21.34,302.97
7960,15,15,178,1,2613.27,487.8,95.01,53.8,90.26,81.9
7961,60,29,65,7,3733.09,770.65,223.16,80.06,15.6,47.49
7962,79,39,188,5,1309.19,322.23,91.34,6.3,34.09,475.0
7963,50,48,163,8,3774.16,519.15,192.4,19.18,13.76,63.5
7964,28,33,100,9,368.18,633.43,100.96,6.18,65.06,57.71
7965,100,31,158,2,1681.89,270.82,294.99,63.6,87.53,250.75
7966,59,50,193,2,2826.04,424.22,255.18,11.61,61.11,312.59
7967,13,26,7,5,4052.08,530.78,165.91,95.82,56.65,204.7
7968,5,9,5,3,4190.0,664.5,142.08,37.21,66.39,87.99
7969,22,21,33,8,497.21,790.75,59.5,20.22,49.85,296.74
7970,67,31,61,9,2949.57,927.99,167.79,28.06,82.2,367.6
7971,7,13,117,6,800.04,201.28,289.14,57.79,7.77,431.75
7972,80,7,43,6,1259.74,162.07,134.95,16.45,65.04,40.48
7973,13,7,147,9,4516.53,594.19,97.41,40.86,64.75,359.47
7974,3,35,104,3,846.51,951.04,136.09,16.41,91.04,40.67
7975,39,33,13,10,3161.18,677.97,245.03,71.59,69.31,86.91
7976,49,43,107,6,878.1,331.85,47.83,7.91,81.63,98.75
7977,77,12,128,3,3997.81,678.64,296.12,63.58,97.7,74.44
7978,98,17,60,3,1828.0,651.89,179.03,34.38,16.1,386.29
7979,33,16,193,6,3574.61,513.05,121.5,6.75,72.8,199.93
7980,75,22,18,8,2037.03,158.02,136.09,23.83,72.22,390.92
7981,37,45,133,10,4992.07,223.26,259.82,68.68,7.32,263.55
7982,25,38,113,1,1822.76,747.24,233.89,31.11,79.06,362.07
7983,80,20,23,10,3469.66,710.13,177.72,94.09,78.63,70.74
7984,87,14,30,2,1884.79,289.64,296.81,49.0,65.14,369.95
7985,73,13,5,5,1482.2,907.37,129.1,7.72,69.9,80.98
7986,24,50,168,4,1919.79,122.19,107.05,81.51,59.54,101.03
7987,90,34,54,3,775.41,597.21,72.23,2.65,16.71,217.78
7988,83,17,190,8,902.4,490.46,134.6,18.65,62.96,361.73
7989,93,13,69,6,3736.79,880.38,151.27,48.93,54.75,137.0
7990,37,11,161,2,3966.51,543.26,120.85,29.71,93.44,182.77
7991,27,13,3,6,4782.67,74.91,200.64,94.03,88.91,406.5
7992,78,1,18,1,3826.89,119.17,239.77,75.35,63.58,373.39
7993,90,2,76,6,3517.46,510.44,131.52,64.79,82.7,56.01
7994,64,27,159,7,3758.66,526.1,270.12,16.38,43.98,213.35
7995,67,12,12,3,4591.24,549.15,182.77,45.72,72.31,354.73
7996,6,29,189,9,3732.9,332.62,89.05,88.04,0.16,28.08
7997,14,18,105,2,4746.63,550.95,45.73,5.77,60.51,190.18
7998,1,13,76,1,796.87,497.33,126.08,10.7,13.66,490.47
7999,86,43,122,7,2107.06,484.54,79.33,34.28,77.3,311.1
8000,18,33,126,8,4640.33,305.09,241.83,63.29,51.79,80.22
8001,54,44,102,5,239.53,502.86,13.78,38.23,28.34,339.88
8002,83,30,149,4,2724.21,550.6,285.29,40.39,78.41,390.61
8003,48,8,154,5,4900.03,276.71,18.31,55.67,8.93,425.01
8004,40,33,78,9,2618.28,674.6,82.54,50.4,86.71,41.97
8005,38,9,150,3,740.01,884.9,130.43,30.11,15.63,225.95
8006,49,40,2,3,1059.93,424.74,56.74,83.63,76.26,434.13
8007,85,25,125,8,4687.55,603.68,122.52,14.15,29.87,285.8
8008,92,2,150,3,1327.56,181.97,239.15,61.43,21.58,435.78
8009,59,26,60,3,1344.74,132.14,189.69,71.84,38.57,273.06
8010,89,32,18,6,2514.39,875.14,262.4,57.91,79.6,320.74
8011,8,15,21,10,770.96,544.98,167.6,36.37,24.9,281.3
8012,22,15,185,1,590.37,493.14,170.68,57.78,46.25,31.71
8013,48,5,159,6,4713.52,388.01,170.2,57.22,94.51,290.43
8014,49,11,161,4,1419.6,414.75,76.49,88.33,93.24,463.67
8015,54,8,93,9,1378.13,207.85,64.87,94.23,72.6,284.79
8016,70,38,152,9,385.94,952.53,145.43,58.75,56.51,266.24
8017,20,50,137,1,4080.4,817.41,65.88,37.83,93.53,121.6
8018,19,46,155,7,1198.38,399.74,178.9,51.84,23.68,397.0
8019,52,40,69,5,2935.83,305.25,269.49,56.4,27.6,134.35
8020,49,49,160,10,2891.1,193.53,277.66,45.28,52.52,441.0
8021,48,33,53,2,833.38,707.28,151.98,93.69,8.02,224.48
8022,77,28,193,9,3331.49,114.23,72.27,59.2,57.33,359.03
8023,97,38,148,10,4063.36,755.18,250.63,20.39,49.54,394.91
8024,29,10,13,2,4664.34,238.63,44.87,46.37,60.88,166.96
8025,19,42,178,10,4766.71,545.94,72.11,26.82,63.25,402.81
8026,50,44,112,5,4616.87,955.89,47.86,68.73,78.94,211.44
8027,58,47,95,10,1751.83,182.98,173.31,51.2,55.5,79.86
8028,86,2,188,4,2077.56,431.63,206.54,50.18,23.87,409.58
8029,3,24,94,10,4092.29,893.24,119.04,78.1,4.63,374.83
8030,74,28,168,9,3100.95,827.5,173.93,0.02,80.67,479.07
8031,63,14,38,8,1937.2,372.1,280.68,34.95,32.84,271.68
8032,33,38,1,8,2436.58,258.36,104.35,56.16,48.47,125.21
8033,87,23,157,7,3618.06,770.88,39.38,2.2,12.36,201.19
8034,57,33,141,2,2856.09,878.87,29.54,20.82,68.98,38.97
8035,8,29,44,5,312.0,642.73,257.23,37.86,67.11,142.59
8036,74,8,148,4,2747.79,722.88,142.42,17.38,39.04,91.76
8037,45,47,21,6,1344.25,278.32,120.86,19.85,16.35,105.8
8038,76,5,168,5,2802.96,700.68,194.76,44.13,90.84,25.39
8039,48,21,135,4,1477.49,393.9,16.48,14.33,35.17,247.19
8040,66,22,111,5,1168.41,559.94,119.56,6.8,19.16,51.72
8041,27,1,156,9,4877.54,338.47,149.36,90.78,46.94,231.97
8042,30,21,155,4,1767.54,82.32,93.79,24.8,33.69,31.12
8043,65,28,184,7,3333.23,465.86,282.09,73.45,9.58,250.79
8044,13,19,38,6,4382.72,501.87,43.86,24.36,16.96,327.97
8045,25,34,42,2,286.26,51.08,29.12,12.54,57.16,284.33
8046,8,4,109,6,587.59,874.6,90.36,14.82,47.6,143.59
8047,28,20,43,4,3470.4,530.05,197.39,1.07,56.75,233.33
8048,91,8,127,1,991.84,864.9,257.06,41.87,29.06,177.55
8049,66,17,59,9,2975.49,421.13,60.29,52.23,28.44,486.08
8050,62,14,79,1,3498.43,653.32,282.79,53.55,82.04,418.0
8051,93,23,53,2,3621.39,237.6,32.53,12.54,92.24,50.31
8052,28,45,122,6,975.17,439.97,35.89,70.43,2.92,458.0
8053,76,31,184,9,1566.41,465.49,217.37,90.97,83.28,160.37
8054,49,36,1,6,2640.42,146.08,89.28,31.18,12.88,263.32
8055,14,31,152,4,4577.84,204.19,23.07,28.52,50.52,339.84
8056,38,14,120,6,4902.11,427.99,287.1,55.03,31.78,417.95
8057,38,26,133,3,2125.83,193.65,93.46,40.91,64.73,26.02
8058,40,44,103,10,563.08,721.18,264.55,6.39,96.82,78.61
8059,19,34,92,4,4668.58,847.79,215.56,48.88,86.6,463.35
8060,54,40,34,6,1723.54,528.41,283.85,54.06,10.87,468.25
8061,26,34,6,4,1580.52,455.63,166.03,28.63,64.18,215.41
8062,13,33,186,5,4190.44,365.44,65.8,95.17,53.59,89.33
8063,49,22,100,6,1066.42,293.59,263.19,31.59,78.47,449.04
8064,60,45,177,5,4905.84,398.71,236.11,79.26,15.0,208.82
8065,70,39,118,3,3807.88,225.93,101.2,37.81,74.36,373.89
8066,47,1,166,1,3042.83,285.27,264.63,4.25,77.15,105.93
8067,53,25,86,1,3287.28,362.85,292.62,6.35,65.52,379.57
8068,9,14,70,1,4229.54,921.51,183.66,48.64,39.29,435.24
8069,54,11,44,6,1488.37,874.46,173.89,22.62,31.84,39.89
8070,20,44,90,2,1383.01,809.7,148.39,26.71,85.43,86.49
8071,50,10,165,5,695.35,958.0,126.46,21.86,11.43,481.29
8072,17,49,96,4,3895.68,257.92,97.39,12.98,65.2,495.98
8073,81,28,124,1,285.39,877.55,25.58,71.77,95.28,399.91
8074,75,15,52,8,3536.27,404.01,145.19,13.1,80.61,355.76
8075,5,28,106,6,3154.02,123.35,288.56,44.85,95.3,156.58
8076,47,9,187,4,2534.28,964.05,49.13,81.36,1.27,107.86
8077,64,24,97,8,3661.87,917.84,157.49,72.6,84.84,138.32
8078,1,41,19,1,1016.98,883.38,166.63,77.08,25.63,427.26
8079,45,2,181,2,4961.49,366.02,273.3,65.65,26.9,298.15
8080,47,7,77,6,1417.29,149.15,129.96,18.63,63.45,27.27
8081,86,45,54,7,2296.15,401.42,281.45,39.11,2.43,405.22
8082,48,15,6,8,864.74,598.4,120.72,39.6,81.83,340.53
8083,64,24,3,2,2687.18,994.97,230.24,58.8,50.49,486.61
8084,63,34,65,5,2067.34,965.97,63.48,49.75,16.4,144.52
8085,49,43,18,3,187.27,377.44,278.83,26.53,19.49,412.22
8086,17,6,188,7,1625.02,935.65,270.72,36.33,19.35,148.94
8087,55,33,49,4,1412.45,630.69,93.07,28.69,31.51,220.66
8088,82,46,193,9,4376.81,207.44,38.08,12.74,5.84,178.71
8089,91,34,188,10,3408.78,248.99,81.33,34.54,94.14,387.67
8090,37,10,29,3,406.7,448.29,28.76,84.83,49.24,294.08
8091,14,38,156,4,2318.61,670.01,125.06,64.16,99.9,499.99
8092,38,38,23,5,1307.54,236.59,216.0,90.38,64.35,307.68
8093,93,5,95,1,305.86,449.91,216.58,10.91,14.82,468.18
8094,83,3,118,4,1251.06,591.47,107.8,40.26,22.47,496.8
8095,11,8,171,2,4734.56,235.77,164.62,17.76,78.83,184.35
8096,5,21,146,6,698.18,484.33,48.9,73.4,74.02,499.02
8097,68,49,182,2,4886.35,595.5,153.79,30.45,13.94,64.28
8098,51,29,130,3,4349.86,602.22,202.82,63.05,39.35,262.0
8099,61,27,155,3,1986.9,781.2,93.92,96.04,97.32,180.27
8100,25,30,104,7,4373.9,943.75,183.93,63.91,96.28,209.66
8101,3,27,90,2,4208.9,970.38,36.34,33.65,84.66,493.99
8102,76,7,32,9,1678.86,544.77,214.88,98.09,23.67,217.74
8103,82,48,175,6,4447.17,563.21,210.61,0.32,51.02,499.92
8104,30,46,143,8,4568.65,488.77,156.51,78.07,0.61,482.51
8105,56,45,110,5,493.02,723.81,185.81,84.14,38.37,27.23
8106,67,46,14,7,3363.63,462.68,166.3,55.84,38.81,229.93
8107,32,27,101,1,3155.22,634.05,252.57,13.91,73.94,89.05
8108,12,3,191,2,3198.88,119.5,63.45,19.33,24.04,490.84
8109,40,14,22,9,2500.9,460.02,109.21,14.42,77.25,350.79
8110,74,32,59,7,3349.37,578.7,217.98,37.46,36.16,456.28
8111,42,17,159,3,4771.87,638.08,150.11,79.58,26.94,384.83
8112,35,38,148,4,2810.23,894.61,229.19,55.81,45.45,495.44
8113,22,7,69,2,4814.23,786.33,243.1,88.59,74.64,446.98
8114,82,40,72,4,4314.01,164.47,145.24,75.12,19.4,392.15
8115,63,9,138,1,2231.91,445.1,222.07,38.69,44.08,463.47
8116,27,28,22,2,399.65,453.65,156.58,27.75,58.76,388.72
8117,100,20,196,10,435.05,678.09,270.88,92.21,22.49,406.38
8118,32,48,6,5,2155.03,431.53,226.19,80.25,98.52,137.75
8119,29,18,136,4,2380.84,505.24,153.52,16.64,98.77,207.55
8120,8,32,48,8,4346.26,195.67,232.83,0.57,68.82,161.96
8121,10,31,96,4,1964.41,298.39,116.15,78.6,7.42,437.9
8122,8,4,117,1,3387.65,358.67,69.19,10.32,54.09,255.67
8123,22,4,98,1,4217.56,891.16,256.2,71.35,63.3,275.24
8124,73,10,7,1,4828.45,408.63,207.37,27.41,77.73,449.4
8125,93,49,35,10,1508.38,541.52,77.56,81.56,1.66,140.03
8126,83,8,169,10,3442.43,636.16,276.82,2.2,0.18,428.94
8127,14,8,187,9,3013.45,976.88,295.78,16.94,96.93,123.5
8128,17,34,52,8,2979.84,300.83,120.23,22.87,40.66,56.68
8129,49,25,149,4,3444.38,156.25,29.02,73.42,3.97,363.61
8130,38,49,182,1,3440.66,435.87,289.24,69.2,81.66,369.96
8131,39,45,195,1,4979.03,528.25,119.02,50.12,25.98,270.2
8132,21,43,24,5,1958.33,653.66,68.18,68.17,46.35,461.56
8133,54,31,182,1,2763.16,169.84,101.81,34.96,72.21,334.57
8134,63,36,124,9,1188.25,203.5,64.32,83.62,14.57,231.1
8135,26,26,167,6,3746.8,305.6,201.41,52.16,49.59,142.24
8136,15,43,18,3,1045.41,314.67,95.81,62.16,51.43,136.07
8137,37,30,170,8,2257.46,592.29,252.41,7.89,36.47,214.14
8138,90,42,30,10,4679.97,645.67,115.7,96.22,10.38,158.03
8139,87,16,77,10,803.64,170.34,146.72,73.56,10.45,113.0
8140,48,12,34,5,2362.92,649.5,142.4,84.64,33.02,57.82
8141,59,33,51,1,1851.15,417.42,66.65,33.85,19.09,488.16
8142,73,26,66,4,2745.28,160.38,189.99,84.22,20.51,81.85
8143,65,22,87,2,626.23,894.99,118.54,31.0,12.14,153.43
8144,17,36,97,3,4426.96,451.55,162.28,47.64,45.44,252.17
8145,39,25,124,9,2182.81,532.95,162.93,67.8,26.36,174.72
8146,91,31,93,1,2119.98,621.71,102.03,92.49,6.69,447.59
8147,17,13,125,8,1545.93,732.38,181.47,88.54,53.1,150.91
8148,54,24,40,7,3295.78,368.22,120.92,66.08,18.17,365.93
8149,66,43,88,5,3417.71,832.19,86.76,10.86,71.02,132.15
8150,94,1,96,3,164.87,658.25,257.38,77.57,22.32,43.61
8151,68,12,199,8,2310.77,517.41,174.27,15.67,2.97,44.93
8152,42,31,147,5,175.73,922.87,164.31,89.8,95.45,25.11
8153,32,48,38,10,3423.23,591.39,273.79,0.9,72.53,465.12
8154,15,43,137,3,2371.87,529.68,262.4,64.65,15.27,380.35
8155,83,24,42,1,112.8,744.74,39.33,49.42,4.1,158.18
8156,57,21,80,10,3693.05,588.78,268.23,37.73,85.93,50.14
8157,34,25,16,8,537.87,615.29,73.12,3.26,74.28,102.52
8158,99,50,85,6,1386.16,239.59,185.93,31.42,27.73,390.41
8159,13,26,4,5,1553.68,107.12,260.3,6.62,61.21,44.22
8160,22,29,188,4,2016.58,193.34,84.18,79.89,42.5,188.67
8161,71,25,19,3,315.41,209.99,229.12,44.79,52.03,47.71
8162,72,34,35,7,1812.12,663.16,154.53,59.9,68.58,494.39
8163,49,33,146,3,1515.35,542.74,47.74,67.52,71.9,260.78
8164,62,17,85,7,3274.23,877.1,58.88,69.62,62.0,120.38
8165,48,26,13,7,503.24,94.54,67.17,12.05,57.06,134.67
8166,48,18,197,2,1522.77,374.52,135.1,15.88,42.83,418.9
8167,81,25,93,5,3536.74,244.04,267.79,0.83,3.18,154.53
8168,67,46,60,4,2193.25,622.82,115.87,36.44,72.74,451.74
8169,65,9,112,4,2823.87,631.8,174.29,0.95,9.24,367.83
8170,19,4,36,10,2328.71,820.43,240.64,41.33,72.31,187.42
8171,42,31,30,6,4222.42,250.06,184.68,50.4,78.64,452.65
8172,57,19,30,6,1078.89,476.31,22.68,92.8,14.31,149.15
8173,89,2,113,3,4344.32,545.25,188.31,51.69,57.91,166.68
8174,15,12,66,1,839.61,478.74,144.51,57.91,60.51,385.18
8175,83,3,119,9,741.01,172.31,137.42,9.57,22.56,95.52
8176,91,2,109,4,455.59,650.79,295.85,28.83,8.36,246.53
8177,4,26,26,5,4565.43,224.55,232.68,15.79,44.28,110.92
8178,47,22,177,3,3167.83,970.87,275.01,0.55,95.16,33.76
8179,35,34,107,3,2475.45,87.13,139.49,1.36,76.73,269.68
8180,16,18,157,7,2490.21,300.06,260.82,22.36,34.38,273.47
8181,61,39,120,9,4733.17,389.8,274.99,82.77,13.88,146.52
8182,75,8,62,2,2302.78,756.15,91.15,64.99,66.23,211.77
8183,38,29,50,2,216.89,406.64,58.56,58.45,47.49,373.74
8184,22,37,17,5,1097.62,456.09,97.36,92.42,26.6,32.98
8185,94,37,112,3,3404.4,600.92,188.35,88.54,49.18,48.54
8186,88,47,37,5,1774.12,613.83,255.38,60.68,17.77,443.59
8187,85,50,115,10,2346.16,785.75,175.34,10.37,3.89,196.61
8188,3,33,153,7,3791.16,366.23,160.85,66.22,21.54,353.41
8189,5,34,177,4,1124.76,908.43,158.4,46.63,38.81,106.23
8190,46,2,68,2,948.31,828.23,34.06,51.66,48.38,233.78
8191,89,49,190,3,1358.93,728.48,129.99,97.97,14.18,490.58
8192,40,39,71,10,100.58,317.63,17.09,56.2,63.96,72.7
8193,47,4,79,8,2396.27,640.46,295.69,66.94,19.82,198.12
8194,32,28,153,2,3762.48,915.28,96.29,88.84,16.05,192.29
8195,77,20,165,2,4054.98,314.4,298.28,74.11,61.6,164.39
8196,84,10,119,10,3365.56,229.13,185.79,20.27,77.74,362.78
8197,41,13,58,10,299.66,660.68,54.57,62.01,98.16,113.21
8198,37,48,2,2,1454.89,582.07,79.67,70.72,20.36,470.05
8199,14,45,98,3,1890.81,762.11,227.33,40.05,32.99,459.7
8200,99,37,101,3,2675.39,848.58,20.6,78.99,58.35,159.26
8201,40,26,169,10,1319.97,78.22,138.48,22.96,74.99,441.7
8202,36,42,105,10,124.45,936.58,75.24,45.93,68.66,348.88
8203,44,30,20,9,3370.95,124.61,19.28,83.09,84.05,72.38
8204,39,26,46,1,1303.93,229.29,233.74,39.78,68.28,359.23
8205,13,45,43,2,1921.08,872.9,222.8,77.7,71.68,240.69
8206,79,32,78,8,458.24,336.56,270.55,89.57,64.05,320.43
8207,38,33,134,2,476.61,968.94,211.35,71.26,25.47,43.72
8208,16,47,7,10,4757.28,247.56,123.64,50.44,59.01,132.69
8209,45,30,78,8,2740.72,83.54,244.6,88.51,69.75,85.34
8210,10,21,189,9,1343.01,932.19,189.56,3.29,51.95,45.31
8211,9,19,73,2,3327.4,614.41,206.45,66.34,89.07,336.58
8212,31,16,1,2,528.58,322.52,62.52,76.53,20.67,215.99
8213,18,33,127,7,2230.5,773.48,124.25,78.89,31.41,472.51
8214,69,17,149,5,1504.03,691.79,178.05,87.52,22.4,282.9
8215,32,47,95,7,1221.68,423.6,223.0,60.11,56.38,258.5
8216,84,24,91,10,3496.31,890.8,86.69,92.21,71.51,379.52
8217,10,41,172,5,1596.36,611.75,232.61,1.09,56.96,105.64
8218,56,40,195,10,4811.94,450.41,272.75,52.87,63.78,254.34
8219,23,22,62,4,4281.92,682.63,284.59,17.55,90.99,335.06
8220,87,50,110,7,3313.51,455.81,152.88,47.87,87.18,476.94
8221,85,3,172,9,1265.56,708.28,282.79,0.77,13.5,41.97
8222,22,4,54,10,1238.13,702.77,115.22,95.07,4.18,45.23
8223,2,41,8,9,1847.4,55.76,116.48,0.23,43.39,392.02
8224,65,48,18,1,4540.8,223.23,207.92,98.27,34.18,313.16
8225,61,44,161,6,4007.72,426.42,154.1,94.83,42.88,317.11
8226,45,18,2,7,4456.2,267.61,294.01,3.65,38.78,494.86
8227,46,24,84,3,916.43,988.92,79.8,41.28,52.46,417.06
8228,41,36,4,8,2604.02,655.23,27.21,89.64,79.85,347.52
8229,44,22,172,5,1915.86,248.6,71.44,95.83,41.93,95.28
8230,11,30,71,8,4590.1,706.38,75.6,36.59,3.4,322.59
8231,15,27,187,4,2913.63,417.8,203.3,29.89,77.24,328.45
8232,82,32,27,10,1929.42,995.34,104.03,11.71,5.79,192.13
8233,30,32,184,3,2197.8,149.81,252.18,58.17,30.87,140.76
8234,58,15,169,6,3443.94,257.59,272.9,12.7,72.43,456.68
8235,20,32,45,1,2814.09,592.27,64.43,33.31,70.61,421.34
8236,2,30,59,7,847.93,919.17,219.13,0.13,30.81,114.62
8237,56,47,31,10,1752.17,477.84,106.47,10.66,68.13,105.42
8238,12,50,96,3,3041.84,878.55,252.4,55.57,14.41,222.3
8239,30,44,69,2,4779.85,697.07,180.53,23.22,40.49,26.53
8240,37,33,113,1,2778.77,960.1,214.57,82.78,23.86,322.29
8241,39,10,181,6,1065.32,60.68,91.34,31.38,71.46,225.56
8242,12,2,39,10,3233.05,490.78,223.89,48.35,11.64,446.76
8243,96,10,44,3,4467.09,736.22,118.32,37.54,7.7,415.95
8244,90,8,70,10,4302.95,604.44,127.67,61.22,36.86,415.94
8245,82,6,190,4,4471.97,498.03,111.49,73.15,55.66,217.98
8246,18,47,113,5,1200.75,88.56,96.39,70.18,10.15,126.88
8247,60,19,169,9,140.0,782.1,224.95,51.58,56.56,314.85
8248,52,45,48,4,3641.83,909.71,111.55,28.07,46.03,139.49
8249,70,8,150,6,1685.11,476.6,290.54,45.4,65.72,22.95
8250,83,21,197,4,141.16,245.85,199.23,74.73,75.17,79.0
8251,42,34,53,2,1310.6,730.89,81.48,16.68,95.02,49.86
8252,6,23,184,1,1844.84,94.84,249.7,58.21,14.33,51.67
8253,46,19,79,7,3203.04,953.75,77.26,88.56,99.04,311.57
8254,52,3,45,2,4750.79,130.59,152.4,23.59,31.61,118.32
8255,88,19,185,8,1703.58,919.11,92.26,84.13,96.06,470.89
8256,44,38,157,9,2602.11,855.84,287.65,68.84,4.61,254.88
8257,84,12,91,8,500.06,930.11,16.52,47.74,42.68,304.89
8258,77,8,94,3,1853.64,512.87,105.22,81.62,69.75,278.15
8259,32,45,31,9,3061.81,571.53,107.23,3.29,17.52,260.17
8260,35,49,4,2,1923.28,408.44,113.38,80.17,33.79,181.05
8261,89,1,171,6,1828.52,222.32,194.43,56.51,64.37,127.81
8262,61,37,59,1,4436.29,859.42,108.39,58.1,0.08,194.49
8263,44,7,2,2,4051.11,938.89,210.08,83.19,33.33,262.22
8264,79,35,103,9,3318.79,470.29,26.92,66.31,42.5,217.73
8265,82,36,112,1,4580.57,975.29,23.51,93.99,98.45,86.14
8266,52,41,23,9,4923.3,456.87,152.14,30.0,19.33,94.08
8267,42,10,129,7,277.34,145.54,101.45,77.6,91.61,41.97
8268,5,27,78,9,4386.66,403.59,87.76,85.03,23.39,21.27
8269,79,24,34,2,3457.32,271.53,131.11,92.76,5.9,474.05
8270,70,18,85,2,4992.14,668.84,21.84,64.58,35.55,496.39
8271,51,27,121,6,2767.32,315.57,24.17,89.47,29.31,208.53
8272,83,12,30,10,734.7,597.55,283.88,25.78,50.95,326.7
8273,84,14,2,5,726.21,674.31,74.97,30.6,37.88,149.83
8274,93,31,3,1,692.16,894.14,116.75,20.21,54.65,412.24
8275,9,15,20,10,4854.32,657.22,56.38,60.82,87.14,27.51
8276,36,22,106,3,2647.99,496.77,210.53,68.71,36.2,377.95
8277,7,16,5,7,1298.53,912.25,117.16,25.62,66.3,25.33
8278,86,3,78,6,2587.65,404.25,168.47,31.32,75.07,326.59
8279,5,8,172,2,2013.51,272.41,74.57,83.47,34.59,59.51
8280,44,30,52,9,230.24,866.29,234.36,60.42,60.71,319.88
8281,71,9,52,7,2363.21,615.98,164.19,52.83,89.47,157.04
8282,72,8,127,3,741.71,922.45,51.11,6.54,48.68,138.93
8283,12,45,101,4,1640.4,506.13,28.66,59.32,70.0,148.47
8284,94,36,139,3,1909.35,565.57,81.9,76.7,25.14,446.12
8285,72,50,16,6,1353.23,180.98,154.17,49.16,42.14,415.21
8286,53,3,116,3,1560.34,903.24,106.9,43.64,8.89,493.7
8287,99,11,50,9,3442.69,172.93,208.55,32.58,0.06,94.6
8288,15,14,67,5,1322.97,953.71,14.28,30.63,68.09,209.03
8289,69,38,130,5,2159.03,120.39,190.07,31.38,62.87,245.47
8290,37,12,19,5,3761.48,747.76,224.82,34.74,92.66,407.92
8291,72,28,108,6,4309.98,210.77,35.53,93.3,19.21,272.06
8292,94,46,197,7,3663.32,531.29,215.63,15.15,21.68,498.0
8293,38,26,36,7,2311.11,771.81,233.49,34.14,5.12,291.14
8294,10,1,152,5,513.87,69.96,184.33,56.46,0.38,160.75
8295,98,1,71,10,504.5,503.46,170.75,93.63,26.12,453.24
8296,14,37,113,10,1144.93,265.07,16.67,26.32,87.57,452.49
8297,29,23,117,9,3827.66,601.58,147.27,41.9,62.14,289.77
8298,56,13,142,6,804.78,980.73,220.19,90.71,80.93,40.25
8299,86,41,125,8,2624.45,281.71,35.66,7.32,74.16,468.74
8300,68,19,141,3,308.56,419.69,192.93,97.12,12.14,277.0
8301,71,35,19,10,1995.42,618.26,15.75,49.19,42.64,199.39
8302,26,36,129,5,514.46,258.33,27.83,46.44,48.39,430.34
8303,61,14,166,2,2249.27,445.62,188.03,38.48,21.48,409.75
8304,68,2,123,5,4348.41,478.22,128.97,56.59,90.78,167.22
8305,84,3,139,1,2237.47,718.31,254.41,60.43,16.74,83.41
8306,60,22,129,8,2462.49,949.48,291.08,50.25,60.3,466.5
8307,28,12,170,10,1434.87,493.06,182.06,89.35,75.6,163.83
8308,35,26,162,3,1063.34,812.06,167.33,32.49,99.06,475.39
8309,44,35,110,5,1627.12,485.33,26.7,88.24,30.74,485.08
8310,92,49,94,6,4275.19,621.52,228.7,27.92,30.58,390.89
8311,97,5,115,7,1993.09,84.91,66.43,3.84,91.22,37.11
8312,9,42,5,4,824.58,486.56,276.92,3.36,51.74,275.99
8313,66,25,66,4,4074.56,70.19,181.35,9.52,87.76,480.93
8314,7,14,157,8,3333.32,102.35,99.84,40.47,55.21,171.35
8315,91,25,59,7,2083.45,77.8,196.92,99.82,72.29,327.22
8316,92,46,137,6,3173.19,121.74,32.95,35.63,18.68,383.38
8317,36,48,82,6,3678.71,747.47,20.73,92.55,92.91,85.65
