Veille_id,Date_id,Source_id,Projet_id,type_veille_id,Nb_alerte,Nb_source_pertinente,Nb_verification_fact_checking,Nb_rapport_produit,NB_production_enrichie,Score_Fiabilité,Tendance_detectée,Taux_bruit
7918,22,23,11,15,24,12,3,8,6,76.58,Stable,4.07
7919,5,25,14,3,45,9,9,5,4,91.1,Croissance,23.28
7920,45,33,14,17,50,3,7,5,6,69.36,Incertitude,12.09
7921,87,39,48,2,30,12,0,2,5,90.64,Stable,22.52
7922,78,29,18,11,1,20,1,0,0,76.35,Stable,24.66
7923,97,42,21,10,13,14,12,8,7,96.01,Croissance,13.23
7924,98,33,28,5,38,1,1,10,8,62.58,Stable,14.54
7925,11,30,35,9,5,5,12,7,7,92.23,Déclin,8.88
7926,97,22,53,10,50,1,8,1,5,79.99,Croissance,4.14
7927,23,37,100,6,32,16,6,9,5,80.09,Stable,20.96
7928,91,3,83,15,16,18,9,6,3,81.79,Croissance,27.24
7929,81,5,13,4,40,2,12,4,4,88.6,Croissance,17.49
7930,94,31,79,16,33,8,5,0,7,97.13,Croissance,30.0
7931,9,2,95,18,7,11,2,4,7,86.97,Incertitude,17.15
7932,19,35,23,18,50,4,3,8,1,89.15,Déclin,7.96
7933,12,50,69,10,42,7,8,5,1,77.3,Incertitude,16.71
7934,32,29,27,14,32,5,8,9,5,75.93,Stable,26.06
7935,56,12,90,6,3,12,2,6,0,68.7,Stable,8.86
7936,77,49,58,7,0,10,13,1,4,83.1,Incertitude,27.87
7937,32,1,29,19,43,6,13,8,2,93.37,Incertitude,10.76
7938,73,35,48,16,15,13,11,8,7,70.22,Déclin,26.97
7939,64,33,20,12,15,10,1,1,8,90.75,Transformation,7.56
7940,54,41,5,18,28,2,9,4,3,65.89,Transformation,26.46
7941,30,43,8,4,48,19,13,9,5,85.05,Incertitude,26.46
7942,98,22,6,16,24,7,12,2,3,87.77,Incertitude,3.33
7943,59,31,59,1,37,13,5,1,5,87.31,Croissance,5.5
7944,2,39,35,16,49,14,3,7,4,61.64,Croissance,7.66
7945,94,45,38,3,33,1,5,8,4,77.24,Incertitude,8.13
7946,92,32,15,15,50,15,14,7,4,75.82,Incertitude,12.45
7947,10,27,62,11,2,8,9,2,7,87.34,Déclin,13.9
7948,84,6,27,15,6,6,6,3,7,93.1,Déclin,28.21
7949,55,23,30,10,15,7,14,7,4,81.0,Déclin,25.3
7950,42,12,40,17,47,9,14,5,6,95.64,Croissance,6.21
7951,97,12,15,6,0,16,7,3,0,79.33,Transformation,1.7
7952,11,13,56,15,48,19,4,2,3,78.84,Transformation,12.12
7953,63,24,16,4,26,20,13,4,5,75.9,Déclin,29.88
7954,69,41,60,5,10,19,12,1,6,71.33,Déclin,29.13
7955,43,40,12,20,6,1,13,0,1,76.89,Incertitude,2.81
7956,69,34,31,19,42,19,4,9,4,94.56,Stable,14.79
7957,22,33,83,10,5,10,8,0,0,65.97,Stable,4.7
7958,21,25,81,4,2,7,8,7,4,62.98,Croissance,10.42
7959,8,20,31,10,27,5,15,10,2,76.09,Transformation,27.72
7960,80,34,43,7,39,13,9,2,1,83.48,Stable,1.16
7961,51,37,63,15,17,14,3,5,8,93.21,Croissance,4.6
7962,1,9,82,10,34,14,1,7,2,69.84,Stable,10.72
7963,28,28,23,16,47,19,0,10,1,70.51,Incertitude,24.08
7964,95,10,56,13,38,11,7,4,3,67.95,Incertitude,1.81
7965,100,29,20,13,49,10,3,1,0,93.77,Transformation,15.37
7966,35,29,28,10,14,4,12,5,2,93.12,Stable,4.37
7967,64,13,52,6,10,11,14,9,4,94.89,Incertitude,11.51
7968,38,26,50,12,3,10,2,3,7,94.74,Transformation,17.88
7969,65,45,62,4,49,5,8,8,6,85.11,Stable,6.2
7970,13,7,41,14,23,20,5,8,5,69.93,Transformation,18.46
7971,33,10,61,5,46,16,1,3,7,81.94,Stable,23.08
7972,41,24,44,20,17,3,14,4,0,99.43,Stable,25.67
7973,41,8,77,3,12,4,8,8,7,77.3,Transformation,20.57
7974,48,33,7,15,28,5,1,1,3,89.54,Incertitude,23.45
7975,39,5,9,17,14,15,8,1,5,90.09,Incertitude,24.29
7976,48,26,1,12,46,3,2,1,1,96.48,Déclin,22.72
7977,97,31,94,16,47,20,14,3,6,60.7,Transformation,26.89
7978,59,42,89,14,8,19,7,10,8,88.8,Déclin,29.01
7979,59,38,49,8,7,9,6,6,7,83.98,Déclin,3.11
7980,7,43,24,2,3,6,5,5,4,94.27,Stable,12.91
7981,84,43,84,16,20,1,10,3,0,74.44,Déclin,27.03
7982,41,4,62,5,15,20,8,9,0,64.6,Transformation,5.07
7983,28,30,54,6,12,1,6,10,3,72.84,Croissance,4.59
7984,43,5,47,10,8,18,13,6,6,77.89,Transformation,16.48
7985,85,49,38,6,28,9,3,2,8,66.45,Déclin,6.08
7986,55,17,89,4,29,10,15,5,8,69.5,Croissance,22.44
7987,27,45,90,16,41,1,15,9,5,75.96,Incertitude,13.07
7988,53,4,26,6,29,20,6,6,2,74.88,Déclin,3.76
7989,19,40,67,12,20,4,6,10,2,67.72,Déclin,8.67
7990,37,18,17,8,29,20,11,1,2,68.1,Croissance,13.79
7991,7,38,75,17,44,17,14,7,0,94.68,Transformation,6.42
7992,53,50,44,15,36,5,3,10,2,93.89,Déclin,19.43
7993,10,22,73,10,24,16,12,2,0,98.31,Transformation,29.68
7994,99,8,90,14,31,5,5,9,2,62.58,Stable,24.56
7995,31,15,83,5,48,2,2,5,4,73.89,Transformation,15.89
7996,61,49,8,7,41,1,6,4,7,96.69,Transformation,22.34
7997,64,13,59,8,0,6,10,9,8,84.48,Incertitude,8.6
7998,12,42,12,6,12,15,5,2,8,95.88,Déclin,16.25
7999,9,31,71,10,20,17,0,1,7,83.63,Déclin,10.28
8000,59,36,21,12,36,9,2,1,0,88.58,Incertitude,6.58
8001,79,17,75,13,38,20,1,2,4,66.79,Stable,0.71
8002,49,43,3,11,6,11,1,8,5,85.24,Stable,7.65
8003,10,37,84,8,34,2,12,4,1,96.59,Déclin,5.79
8004,1,1,23,20,1,16,0,10,1,89.18,Transformation,23.04
8005,61,25,1,17,30,15,5,9,1,78.9,Stable,13.67
8006,55,35,88,17,42,17,12,6,7,81.53,Déclin,21.57
8007,12,30,4,9,49,5,5,2,1,91.28,Croissance,11.61
8008,34,2,89,11,39,2,1,10,4,94.68,Transformation,22.19
8009,59,21,20,11,19,8,14,10,5,82.41,Incertitude,21.19
8010,3,48,75,11,22,4,0,6,3,66.2,Incertitude,24.68
8011,25,25,68,6,15,18,6,6,3,97.46,Stable,4.31
8012,83,19,100,12,20,9,12,4,4,74.6,Stable,5.92
8013,40,21,82,20,21,1,4,6,2,64.07,Croissance,25.33
8014,35,33,64,12,36,17,13,0,0,97.82,Stable,21.33
8015,19,15,20,14,9,16,1,2,2,72.28,Incertitude,26.07
8016,54,6,25,10,30,8,1,10,6,81.3,Transformation,26.15
8017,9,35,43,7,12,17,2,1,8,65.73,Croissance,6.2
8018,5,18,91,15,25,15,5,10,3,81.92,Incertitude,26.31
8019,39,4,28,3,18,11,9,7,4,60.94,Transformation,10.23
8020,70,10,39,11,39,6,13,7,2,77.45,Incertitude,10.07
8021,29,26,46,14,16,11,4,6,0,78.19,Transformation,15.14
8022,22,17,57,18,32,13,8,10,5,64.76,Incertitude,5.74
8023,81,8,74,15,3,12,4,4,7,93.17,Stable,0.63
8024,30,11,24,10,27,4,10,8,6,74.22,Déclin,15.78
8025,17,19,17,1,38,20,14,2,1,97.96,Stable,9.15
8026,25,37,95,12,6,12,14,4,4,84.74,Stable,21.7
8027,32,46,18,4,48,6,13,10,8,61.52,Incertitude,29.41
8028,21,44,48,11,14,15,2,5,5,78.25,Stable,24.01
8029,10,34,81,14,26,6,9,6,7,80.77,Croissance,14.17
8030,57,48,15,9,1,4,10,5,2,72.22,Déclin,1.75
8031,42,7,30,2,14,18,14,1,2,98.71,Incertitude,22.65
8032,68,39,15,1,33,4,2,0,4,78.12,Transformation,8.37
8033,7,12,98,12,15,9,12,0,3,88.68,Transformation,6.44
8034,9,45,12,1,29,5,4,5,7,95.25,Croissance,5.47
8035,95,9,92,10,44,3,3,4,5,78.91,Incertitude,9.27
8036,81,34,5,15,13,7,5,6,2,98.51,Déclin,13.59
8037,54,36,16,7,22,1,7,8,3,92.09,Transformation,13.22
8038,63,49,16,1,16,6,6,0,3,69.09,Déclin,16.73
8039,27,44,99,4,38,19,6,0,2,97.68,Déclin,26.95
8040,63,11,16,1,38,12,2,10,4,94.26,Transformation,22.53
8041,18,9,36,15,43,17,1,4,0,79.89,Déclin,3.66
8042,36,17,58,11,36,4,6,10,8,94.06,Transformation,7.86
8043,83,46,60,19,27,3,2,5,3,69.61,Déclin,27.61
8044,92,33,15,9,5,8,10,0,8,90.39,Croissance,23.56
8045,64,30,69,17,38,4,11,0,8,66.33,Déclin,23.67
8046,92,1,80,15,35,16,6,8,6,72.43,Croissance,1.86
8047,68,18,6,16,50,4,14,5,4,93.27,Stable,27.17
8048,54,41,96,11,8,17,10,3,1,83.96,Incertitude,10.61
8049,92,25,12,6,29,3,6,3,6,74.16,Incertitude,20.28
8050,37,17,33,2,42,16,14,8,4,63.86,Croissance,7.25
8051,60,27,2,18,14,3,6,4,7,63.77,Stable,25.67
8052,19,14,51,17,45,13,15,2,5,84.93,Déclin,4.6
8053,53,19,60,10,36,4,1,8,3,98.22,Transformation,25.91
8054,12,18,36,17,27,20,4,0,4,64.14,Stable,4.52
8055,85,48,4,17,2,16,10,6,8,63.37,Déclin,18.74
8056,2,25,26,11,5,4,3,9,6,84.2,Incertitude,26.25
8057,13,49,30,10,28,6,0,10,3,73.94,Stable,29.7
8058,74,17,58,6,42,17,7,7,7,78.23,Incertitude,2.6
8059,52,26,26,1,22,13,3,7,0,71.24,Incertitude,1.82
8060,100,49,53,6,20,20,3,0,4,87.84,Croissance,24.96
8061,14,10,13,3,31,4,8,0,4,97.91,Incertitude,22.26
8062,87,34,2,18,33,13,12,4,0,87.79,Transformation,24.47
8063,77,19,8,18,3,3,14,1,1,82.8,Transformation,27.71
8064,48,15,32,13,3,7,13,10,4,96.62,Incertitude,27.84
8065,7,40,27,1,27,17,14,4,0,86.69,Transformation,4.28
8066,77,30,81,10,31,12,9,2,1,86.04,Croissance,25.61
8067,29,48,58,17,18,12,8,1,2,80.85,Incertitude,9.28
8068,25,36,81,19,36,10,0,10,4,78.99,Croissance,29.55
8069,4,32,66,17,45,19,9,10,8,87.04,Croissance,24.24
8070,59,49,52,2,15,4,10,10,1,81.33,Stable,11.14
8071,45,40,63,18,37,10,12,8,3,77.69,Incertitude,22.85
8072,81,28,77,12,50,13,8,4,6,68.07,Déclin,14.23
8073,89,34,5,10,23,2,8,9,6,73.23,Transformation,21.36
8074,6,9,39,12,44,3,14,6,1,60.02,Incertitude,11.19
8075,20,45,79,9,48,3,9,6,1,81.24,Transformation,4.19
8076,55,6,41,18,40,14,15,0,7,78.39,Transformation,5.71
8077,92,32,20,8,17,15,5,2,8,64.15,Croissance,12.7
8078,24,39,63,6,30,7,3,9,5,79.33,Déclin,29.79
8079,28,35,13,20,15,4,0,9,6,64.64,Incertitude,28.94
8080,65,38,80,2,43,4,4,8,2,88.72,Stable,11.7
8081,70,18,88,7,30,4,12,4,3,68.61,Transformation,8.36
8082,41,42,78,15,26,10,9,4,3,65.48,Croissance,17.44
8083,59,24,85,5,13,16,1,8,0,93.89,Croissance,28.61
8084,76,16,30,19,44,8,14,8,8,77.59,Stable,29.86
8085,55,32,99,18,16,8,15,9,1,77.14,Déclin,13.08
8086,32,35,69,8,41,1,3,9,2,88.28,Déclin,3.65
8087,57,15,23,15,17,15,14,7,1,73.17,Stable,27.23
8088,90,22,66,14,7,7,7,4,3,97.08,Déclin,11.52
8089,30,9,59,14,17,17,15,9,6,65.08,Incertitude,3.62
8090,35,36,28,18,25,4,6,1,7,92.38,Déclin,25.3
8091,48,22,18,6,3,2,13,2,7,86.32,Transformation,26.87
8092,85,48,14,11,44,12,9,2,8,77.82,Stable,12.53
8093,1,16,7,20,13,17,10,0,4,70.63,Stable,18.02
8094,90,32,31,3,30,19,15,8,0,68.19,Transformation,12.1
8095,76,33,38,11,22,6,7,10,2,83.24,Croissance,15.55
8096,94,26,73,15,24,15,6,1,8,60.76,Incertitude,22.36
8097,10,48,67,7,42,8,11,6,0,77.25,Croissance,20.81
8098,9,1,93,2,38,19,5,3,5,83.75,Croissance,20.93
8099,3,11,5,3,31,9,4,4,6,99.69,Stable,13.58
8100,86,22,17,3,39,14,11,8,5,68.27,Incertitude,16.65
8101,51,9,1,4,23,14,14,7,3,68.95,Croissance,13.63
8102,47,22,10,13,3,19,10,5,1,63.7,Stable,6.1
8103,20,33,34,18,26,4,8,0,4,94.99,Stable,21.85
8104,36,19,80,6,30,17,1,9,0,63.55,Transformation,4.67
8105,26,44,3,2,39,16,5,10,1,86.54,Stable,21.18
8106,56,26,11,7,41,14,3,2,6,93.45,Stable,10.44
8107,23,32,58,9,45,18,14,7,0,79.34,Croissance,26.22
8108,78,34,63,20,15,9,15,9,5,75.35,Croissance,16.76
8109,19,35,39,20,10,2,4,2,7,69.94,Déclin,24.75
8110,85,50,25,13,5,6,15,8,7,89.62,Transformation,12.05
8111,62,1,70,18,18,18,13,1,7,79.39,Incertitude,27.62
8112,5,21,2,19,35,2,5,5,8,60.91,Croissance,9.42
8113,8,21,71,13,7,18,8,0,0,94.99,Croissance,4.42
8114,50,40,71,7,36,8,3,10,3,66.83,Incertitude,7.66
8115,29,22,18,17,29,9,13,10,1,84.64,Transformation,4.58
8116,25,42,60,6,44,20,9,10,5,64.31,Incertitude,11.06
8117,59,40,85,20,0,15,1,5,8,84.76,Croissance,7.36
8118,55,12,9,8,34,1,5,10,8,84.09,Stable,4.88
8119,40,43,14,14,48,15,4,3,8,97.34,Déclin,8.83
8120,4,24,90,6,35,13,1,0,5,84.17,Incertitude,15.1
8121,60,14,29,15,29,19,1,3,6,81.03,Stable,27.34
8122,12,44,73,9,39,3,10,9,1,73.82,Stable,14.14
8123,17,19,55,12,33,16,12,5,3,65.71,Stable,2.78
8124,88,42,6,17,22,20,5,8,5,91.74,Déclin,2.7
8125,47,50,36,19,40,5,14,5,0,71.16,Transformation,24.6
8126,26,14,26,4,6,19,9,2,3,93.09,Transformation,14.03
8127,93,43,77,13,23,2,4,5,6,75.05,Transformation,26.63
8128,31,19,52,8,14,5,10,7,4,88.75,Déclin,28.74
8129,13,2,70,20,43,20,11,7,1,84.37,Stable,10.66
8130,2,24,69,4,7,15,3,6,4,96.47,Déclin,7.92
8131,75,27,9,10,4,8,12,6,8,95.98,Déclin,2.62
8132,46,32,31,13,9,7,12,3,2,92.05,Déclin,28.18
8133,34,25,9,4,48,13,1,6,8,66.29,Transformation,26.84
8134,20,22,4,1,12,9,6,4,0,99.46,Stable,26.35
8135,23,2,46,5,4,4,7,10,1,90.19,Stable,28.65
8136,71,44,44,20,30,13,10,9,6,85.33,Croissance,14.17
8137,29,16,71,11,15,16,2,0,0,78.52,Stable,9.53
8138,90,50,3,11,40,16,11,6,4,71.56,Transformation,21.2
8139,62,48,74,20,21,9,11,4,1,67.94,Stable,29.09
8140,56,39,15,18,16,1,0,3,8,61.61,Transformation,3.44
8141,4,19,25,16,34,7,3,5,3,79.95,Déclin,16.38
8142,49,31,31,17,16,7,0,10,4,61.1,Déclin,1.93
8143,56,31,29,11,20,13,2,2,3,70.36,Incertitude,28.92
8144,10,9,45,14,0,16,3,5,0,93.02,Stable,11.31
8145,51,7,10,17,35,12,11,0,8,82.48,Incertitude,1.33
8146,42,47,26,16,5,5,5,8,6,76.19,Transformation,18.08
8147,52,31,3,14,28,7,15,2,8,71.87,Transformation,4.08
8148,84,22,94,15,0,3,9,8,5,62.54,Déclin,20.99
8149,11,6,67,3,27,19,11,3,4,70.82,Croissance,14.64
8150,24,49,54,15,35,10,6,4,3,67.49,Stable,6.58
8151,47,18,42,19,3,8,4,9,5,69.71,Déclin,9.6
8152,67,47,43,11,47,18,6,2,6,69.41,Déclin,4.47
8153,95,28,2,14,15,11,4,5,8,89.66,Transformation,9.7
8154,67,9,47,12,33,15,13,4,2,89.85,Croissance,14.93
8155,13,11,24,12,36,6,11,3,5,75.97,Transformation,19.14
8156,88,47,52,1,5,16,14,1,0,67.04,Transformation,10.76
8157,73,8,17,11,22,13,9,9,8,90.04,Croissance,28.88
8158,24,48,31,20,1,14,5,5,8,60.43,Incertitude,1.52
8159,68,39,95,7,30,2,9,10,2,91.63,Croissance,15.26
8160,100,35,61,15,24,16,12,1,3,85.67,Déclin,27.22
8161,7,26,80,3,33,12,8,4,1,70.12,Croissance,26.15
8162,71,13,26,9,10,13,9,7,0,99.3,Déclin,15.22
8163,74,41,91,17,49,18,11,7,5,67.65,Stable,24.56
8164,22,21,43,3,41,7,14,2,6,84.18,Stable,20.69
8165,21,30,36,12,4,20,8,2,7,65.51,Transformation,4.92
8166,83,7,64,13,7,17,7,8,6,68.31,Incertitude,19.16
8167,86,38,60,2,25,12,10,5,3,92.84,Stable,1.28
8168,58,36,47,5,9,1,0,5,8,70.38,Déclin,19.16
8169,19,22,28,6,40,14,1,5,5,65.14,Croissance,3.94
8170,84,49,62,5,5,7,4,9,1,62.06,Incertitude,20.71
8171,88,2,8,15,27,9,11,8,6,96.18,Déclin,7.58
8172,62,36,75,20,15,7,3,6,5,83.14,Incertitude,27.52
8173,35,19,94,16,23,9,3,10,4,70.67,Stable,12.55
8174,95,2,78,10,2,17,12,2,0,72.24,Croissance,3.07
8175,61,16,26,17,20,18,10,6,2,71.4,Déclin,11.54
8176,78,33,80,12,42,15,14,3,8,69.85,Déclin,3.09
8177,27,24,45,17,9,5,1,8,4,93.82,Transformation,2.81
8178,73,10,34,20,14,20,14,2,6,67.57,Incertitude,29.64
8179,41,29,88,11,0,13,1,9,2,87.66,Déclin,16.56
8180,68,50,69,2,8,11,10,1,8,64.87,Déclin,4.85
8181,25,15,67,14,20,8,7,0,6,70.53,Stable,17.84
8182,91,3,94,3,33,20,4,8,8,91.72,Transformation,5.98
8183,44,9,26,18,21,7,8,4,6,89.19,Déclin,9.14
8184,35,9,97,14,30,17,14,0,5,88.61,Croissance,18.91
8185,88,25,63,5,39,9,3,4,2,88.05,Déclin,21.54
8186,50,30,76,13,17,5,13,9,4,81.02,Stable,12.13
8187,25,28,17,9,43,4,1,2,0,78.64,Déclin,0.49
8188,91,34,75,11,31,20,8,7,3,74.54,Transformation,15.19
8189,34,12,36,7,23,8,0,9,6,84.88,Croissance,2.3
8190,65,41,82,11,30,10,13,6,3,61.41,Croissance,0.14
8191,82,41,98,19,42,7,14,7,0,88.39,Stable,19.55
8192,71,17,51,18,19,5,11,7,7,99.01,Croissance,9.67
8193,21,4,25,7,2,18,7,5,3,69.26,Transformation,22.63
8194,47,2,3,2,4,11,4,5,3,73.9,Déclin,18.77
8195,97,15,85,16,10,13,0,4,4,90.21,Déclin,15.91
8196,83,33,75,13,7,9,1,9,0,81.23,Déclin,27.3
8197,63,41,12,13,2,3,0,3,8,88.71,Incertitude,26.06
8198,14,50,58,5,14,8,15,1,4,95.94,Croissance,22.52
8199,54,27,32,15,48,4,0,0,8,62.7,Stable,27.36
8200,42,16,40,12,14,4,4,1,4,60.82,Incertitude,25.66
8201,26,43,47,5,5,9,11,7,6,99.72,Déclin,25.34
8202,65,35,29,14,25,8,12,3,8,75.03,Transformation,20.26
8203,19,25,69,7,16,3,0,6,6,78.44,Transformation,16.45
8204,3,46,40,18,15,10,14,0,5,98.25,Transformation,7.98
8205,78,34,59,11,28,1,5,9,4,96.95,Transformation,18.95
8206,46,24,98,17,18,8,12,8,7,64.42,Croissance,21.28
8207,16,34,39,13,42,19,7,3,1,98.27,Transformation,7.36
8208,79,10,53,12,38,18,2,4,4,91.51,Croissance,15.63
8209,66,50,39,6,40,13,3,4,4,60.01,Déclin,25.5
8210,94,13,65,19,9,7,9,6,0,62.83,Incertitude,5.62
8211,83,8,92,14,18,10,0,4,6,76.21,Croissance,9.84
8212,34,7,60,8,29,4,3,0,8,97.07,Transformation,27.15
8213,25,10,22,19,27,6,9,10,8,80.46,Transformation,8.17
8214,73,28,95,14,6,8,9,1,5,82.09,Transformation,0.64
8215,8,28,73,14,19,7,2,10,7,91.91,Transformation,16.18
8216,100,7,61,13,6,7,0,0,1,66.0,Déclin,6.88
8217,55,2,79,18,36,3,6,2,0,72.94,Déclin,19.04
8218,64,17,44,5,5,8,10,8,1,62.68,Stable,25.57
8219,91,28,22,9,32,4,4,9,2,90.49,Incertitude,16.6
8220,67,21,47,5,47,13,2,9,0,84.44,Croissance,5.01
8221,91,5,67,13,0,2,7,10,4,97.74,Transformation,12.11
8222,99,45,33,4,17,8,5,9,1,95.84,Déclin,14.6
8223,90,46,56,16,19,3,13,10,1,73.87,Croissance,2.32
8224,62,35,66,6,1,2,1,9,2,91.87,Déclin,22.37
8225,20,10,28,10,6,2,11,2,4,77.98,Déclin,16.23
8226,81,18,3,4,47,5,15,2,7,67.39,Stable,3.25
8227,25,42,84,14,4,17,13,1,7,69.15,Transformation,13.76
8228,72,35,87,15,27,10,5,8,3,65.96,Croissance,7.06
8229,93,26,10,19,7,19,8,7,6,85.12,Stable,4.87
8230,65,6,100,16,4,1,15,7,4,85.57,Stable,11.16
8231,88,45,82,1,32,8,6,3,8,81.35,Croissance,1.95
8232,36,41,50,1,7,14,1,4,4,62.53,Incertitude,28.61
8233,65,43,24,20,2,17,8,8,8,65.87,Transformation,15.17
8234,19,12,18,12,37,10,9,5,2,76.02,Incertitude,22.15
8235,44,19,18,5,50,18,1,5,7,84.97,Incertitude,23.34
8236,25,43,23,19,4,14,15,7,6,76.38,Déclin,28.81
8237,36,16,96,8,39,7,4,8,8,65.66,Déclin,7.78
8238,37,45,21,6,9,10,6,2,6,99.55,Stable,19.18
8239,4,43,14,16,36,20,12,9,8,77.36,Déclin,25.14
8240,95,42,29,2,39,15,6,4,2,61.67,Transformation,26.11
8241,93,6,90,11,37,15,9,4,6,90.01,Incertitude,21.8
8242,18,20,86,9,40,16,3,1,0,64.9,Croissance,15.84
8243,13,12,28,11,40,19,3,5,6,74.68,Déclin,11.77
8244,99,33,84,1,25,20,10,4,7,82.69,Croissance,23.48
8245,37,17,72,18,7,2,3,4,5,69.19,Stable,8.03
8246,73,4,5,16,38,7,2,0,0,90.15,Déclin,14.39
8247,75,42,4,2,27,16,14,6,4,85.63,Croissance,21.55
8248,54,30,68,9,46,2,0,10,5,96.71,Transformation,20.03
8249,22,33,8,14,38,18,14,6,5,67.9,Incertitude,14.84
8250,71,38,51,5,8,19,10,9,5,81.42,Transformation,21.48
8251,5,3,28,3,47,7,10,1,8,68.39,Incertitude,23.66
8252,19,29,48,8,8,4,14,3,0,70.22,Stable,8.08
8253,85,39,18,10,46,4,9,7,5,64.09,Déclin,29.69
8254,10,11,54,3,11,16,13,1,8,83.98,Croissance,26.75
8255,49,4,100,9,20,2,0,7,3,76.47,Déclin,28.85
8256,39,24,62,14,15,11,2,6,4,68.24,Transformation,23.11
8257,15,19,72,5,11,3,8,0,1,66.95,Transformation,29.25
8258,14,47,11,16,12,11,9,9,0,89.1,Stable,7.23
8259,4,35,89,13,33,7,3,2,5,89.95,Incertitude,24.57
8260,36,32,25,5,8,2,13,9,4,60.97,Stable,23.54
8261,99,15,7,10,23,14,9,10,4,73.69,Déclin,4.83
8262,96,49,78,15,49,20,0,5,0,94.52,Croissance,27.54
8263,12,8,62,6,35,3,3,3,4,84.41,Incertitude,9.33
8264,6,33,61,2,13,9,6,9,3,61.29,Incertitude,20.8
8265,2,19,97,2,0,20,11,7,3,67.22,Incertitude,16.18
8266,12,24,34,17,10,13,0,3,1,87.08,Stable,17.02
8267,99,11,61,13,39,4,2,6,3,89.29,Incertitude,26.76
8268,77,41,20,4,36,15,6,4,2,65.95,Stable,26.32
8269,52,45,82,6,46,6,10,0,3,79.83,Stable,6.7
8270,14,30,94,13,1,5,6,9,6,95.49,Incertitude,1.8
8271,65,10,44,3,23,1,13,5,6,88.57,Incertitude,6.47
8272,12,3,5,15,50,13,2,7,7,90.4,Incertitude,3.54
8273,95,38,75,15,3,7,4,10,3,67.84,Stable,24.94
8274,92,29,46,1,7,8,12,8,4,60.72,Déclin,10.74
8275,87,28,77,18,49,11,10,1,6,75.6,Incertitude,5.51
8276,58,47,30,10,7,4,10,8,2,83.24,Incertitude,27.48
8277,2,40,5,4,40,13,5,5,6,78.69,Croissance,24.63
8278,79,49,77,7,7,15,9,7,5,62.96,Déclin,6.59
8279,27,36,84,15,21,17,0,7,5,72.04,Incertitude,18.08
8280,39,1,84,11,5,14,11,6,0,60.41,Déclin,4.44
8281,58,34,58,5,20,2,7,0,3,87.34,Croissance,13.09
8282,13,25,60,15,19,18,12,2,7,99.14,Transformation,4.08
8283,5,40,42,2,46,16,14,5,7,74.79,Incertitude,18.65
8284,75,22,48,4,6,7,1,6,1,94.06,Croissance,21.91
8285,10,37,51,3,20,4,1,2,2,75.8,Incertitude,24.09
8286,97,16,61,5,46,1,2,0,6,93.44,Croissance,11.43
8287,16,50,75,19,43,13,13,8,1,87.45,Croissance,17.57
8288,29,30,49,11,7,8,13,10,1,97.41,Déclin,7.53
8289,7,50,99,1,2,18,10,1,2,64.41,Incertitude,18.89
8290,9,34,60,7,29,19,4,5,2,66.81,Croissance,19.35
8291,48,6,89,14,7,6,12,9,1,95.93,Déclin,1.98
8292,65,44,76,14,31,1,3,5,5,91.18,Stable,23.69
8293,20,4,91,6,24,5,15,2,6,98.49,Croissance,21.01
8294,29,7,55,1,41,20,4,8,2,94.86,Transformation,5.63
8295,96,5,32,10,5,15,0,4,1,65.1,Déclin,25.76
8296,19,21,25,10,45,19,2,5,0,63.91,Transformation,8.87
8297,46,34,59,11,21,3,6,0,4,85.32,Stable,14.57
8298,19,40,73,9,39,3,13,5,0,79.11,Incertitude,15.43
8299,80,24,52,19,50,6,4,8,0,80.24,Croissance,18.37
8300,82,44,56,15,36,1,8,10,5,63.13,Déclin,29.26
8301,78,24,96,18,34,7,9,2,1,99.76,Stable,29.65
8302,71,35,69,16,8,18,2,7,8,90.78,Croissance,8.9
8303,26,48,59,7,44,9,12,9,2,67.02,Stable,24.3
8304,12,3,61,3,45,6,11,9,6,82.81,Déclin,2.18
8305,2,43,24,7,21,4,14,4,1,61.51,Stable,28.22
8306,75,45,95,10,15,15,7,4,4,93.59,Incertitude,11.51
8307,57,25,23,17,42,20,1,7,7,99.46,Incertitude,8.29
8308,20,29,32,17,50,13,2,0,2,75.03,Croissance,23.01
8309,85,28,51,8,50,12,7,7,5,62.66,Transformation,12.55
8310,100,18,1,18,47,9,6,9,7,95.56,Transformation,19.25
8311,2,28,76,20,6,11,1,6,6,67.09,Déclin,20.21
8312,44,49,94,16,1,17,9,2,6,99.18,Transformation,14.01
8313,56,45,47,19,47,3,5,2,3,92.81,Déclin,0.91
8314,17,12,36,17,48,13,1,2,0,79.94,Incertitude,20.65
8315,66,18,4,13,5,7,12,4,5,90.09,Croissance,27.33
8316,68,5,27,19,9,4,15,8,3,98.34,Déclin,25.7
8317,37,5,33,8,19,6,11,2,3,73.97,Déclin,21.96
8318,65,48,82,10,47,2,3,10,5,93.7,Incertitude,21.08
8319,60,5,17,1,49,14,13,2,1,67.58,Incertitude,26.34
8320,57,6,51,18,2,12,8,8,1,70.72,Incertitude,22.09
8321,85,44,95,9,11,15,8,8,2,69.91,Incertitude,27.19
8322,17,5,63,20,50,11,13,1,4,70.84,Croissance,22.16
8323,64,5,27,4,19,1,10,6,4,68.89,Transformation,27.7
8324,49,42,32,13,36,11,7,4,3,87.87,Déclin,27.69
8325,49,10,33,9,41,14,5,4,8,87.19,Incertitude,22.75
