Infra_id,Date_id,Systeme_id,Employe_id,Taux_disponibilité_système,Nb_incidents_résolus,Temps_moyen_résolution,Taux_conformité_normes,Taux_reponse_plateforme
7376,5,30,176,83.57,24,22.06,97.28,86.83
7377,88,41,72,98.78,23,22.27,91.73,72.05
7378,91,28,1,98.73,34,47.91,86.24,84.95
7379,90,20,101,88.83,21,12.3,70.33,75.16
7380,58,3,221,94.2,50,38.58,93.46,93.94
7381,25,46,42,95.28,30,33.45,86.24,72.75
7382,42,49,155,92.42,8,4.51,72.3,80.54
7383,62,16,86,87.95,48,11.11,70.81,82.61
7384,54,44,270,97.09,31,23.97,94.01,93.64
7385,42,18,208,99.57,17,10.69,95.89,91.19
7386,84,34,105,83.26,16,33.74,79.73,86.22
7387,36,6,271,90.94,37,42.11,80.42,94.16
7388,100,36,177,94.25,36,26.17,78.58,77.89
7389,58,27,91,92.7,45,9.61,81.55,83.56
7390,51,28,200,87.98,31,27.58,82.62,99.62
7391,15,19,146,83.15,25,28.09,82.28,75.91
7392,66,7,202,83.88,6,9.25,98.17,75.14
7393,3,5,198,93.67,26,12.85,85.36,74.61
7394,14,9,18,95.51,14,28.93,81.04,75.77
7395,25,33,262,91.2,12,28.85,81.21,95.21
7396,27,45,225,85.88,3,4.97,81.32,81.82
7397,12,40,104,90.86,0,23.41,81.8,98.36
7398,34,1,207,86.32,14,1.58,90.96,96.41
7399,63,1,92,86.63,18,24.96,79.73,94.44
7400,1,49,161,85.57,0,36.6,78.26,90.19
7401,63,3,67,84.16,3,32.76,76.12,97.95
7402,9,26,102,86.79,40,20.94,76.69,90.49
7403,96,26,44,80.26,29,5.7,95.49,83.13
7404,36,27,267,85.8,36,43.89,85.75,89.28
7405,80,8,79,83.22,5,13.17,83.9,73.81
7406,34,41,287,83.76,32,24.13,98.84,78.36
7407,71,37,228,91.26,12,32.71,92.97,90.26
7408,2,5,234,99.23,21,1.88,85.15,71.91
7409,22,42,195,95.13,5,47.84,100.0,83.6
7410,68,35,269,81.37,24,21.2,89.04,80.85
7411,51,31,50,88.59,39,8.97,81.95,93.1
7412,96,31,13,89.58,8,29.46,84.09,72.87
7413,96,22,279,86.03,19,18.99,89.41,83.23
7414,28,24,196,83.97,15,37.31,98.16,89.97
7415,59,48,207,80.07,15,6.81,73.02,93.82
7416,68,33,282,83.14,25,15.02,74.37,95.38
7417,52,28,212,98.42,24,16.85,88.12,77.35
7418,39,42,119,90.95,8,28.1,88.47,97.12
7419,21,27,233,92.63,33,29.08,72.03,90.72
7420,29,30,44,98.4,50,33.34,99.02,81.75
7421,54,45,161,96.32,38,36.16,73.92,88.79
7422,58,13,149,80.03,2,21.94,72.09,87.84
7423,12,48,273,88.86,36,38.26,84.19,88.46
7424,84,20,18,80.17,11,8.25,94.68,74.76
7425,27,17,125,88.22,13,36.09,98.73,79.09
7426,26,34,50,80.53,8,12.13,96.24,97.96
7427,95,49,21,88.15,5,6.1,87.5,84.8
7428,81,3,101,83.9,4,4.5,98.33,82.52
7429,56,7,37,84.54,2,38.31,75.29,90.21
7430,19,13,168,98.76,13,29.4,78.36,95.1
7431,96,16,217,85.61,39,45.09,95.44,71.93
7432,14,48,7,85.66,14,34.11,98.94,98.99
7433,14,45,158,92.23,48,25.24,92.73,70.43
7434,62,46,191,82.4,37,46.2,71.94,87.22
7435,38,4,10,96.64,30,10.17,91.13,99.83
7436,76,38,201,86.86,37,19.79,90.04,98.32
7437,76,27,76,81.45,5,1.23,92.49,77.33
7438,75,44,196,87.06,14,5.27,82.92,86.77
7439,22,34,246,94.54,7,16.89,92.13,79.07
7440,52,46,65,96.17,24,29.51,95.35,99.6
7441,52,13,192,99.59,39,9.32,99.94,84.63
7442,58,21,232,87.4,2,6.6,96.13,86.23
7443,6,9,85,82.98,12,32.21,78.46,74.22
7444,83,17,27,94.37,2,34.93,90.86,94.34
7445,64,34,238,91.68,8,7.27,91.3,95.73
7446,9,50,123,85.35,0,30.58,84.34,96.83
7447,70,26,59,93.21,38,1.18,90.94,76.93
7448,21,14,259,87.28,47,25.03,87.86,84.26
7449,13,46,269,82.65,9,37.3,75.03,87.29
7450,34,3,172,90.33,29,22.55,95.68,88.79
7451,51,22,264,90.5,27,39.65,96.74,70.79
7452,96,26,161,92.68,31,14.74,70.37,74.66
7453,43,49,34,82.63,2,39.87,83.82,80.11
7454,55,30,266,81.38,21,3.77,74.14,70.52
7455,62,27,1,82.26,2,1.62,86.57,74.93
7456,12,1,85,82.53,43,13.38,77.33,96.79
7457,58,44,4,96.95,50,28.31,84.68,73.44
7458,58,17,272,85.29,43,6.05,78.21,95.51
7459,46,25,115,98.27,5,42.68,77.91,78.47
7460,62,11,232,91.8,14,20.45,82.87,83.38
7461,99,39,21,90.88,10,26.62,76.82,76.39
7462,88,5,146,83.79,3,28.21,99.42,82.56
7463,84,15,259,95.33,4,8.83,87.47,76.3
7464,1,9,16,95.29,16,28.26,96.91,87.26
7465,81,3,250,87.68,31,32.38,93.83,73.7
7466,98,43,137,88.21,43,40.61,78.1,85.95
7467,3,37,133,80.16,34,47.87,91.33,94.9
7468,50,26,132,98.14,50,32.39,75.13,75.57
7469,34,42,190,89.34,11,5.95,72.38,99.81
7470,83,47,51,93.3,25,45.89,96.05,98.04
7471,69,3,10,83.93,34,16.82,91.54,88.61
7472,58,27,4,90.49,34,3.41,85.84,88.82
7473,54,28,277,80.15,12,29.36,98.63,74.94
7474,24,35,246,91.05,28,38.47,70.9,78.51
7475,18,2,31,88.6,5,46.0,89.56,91.79
7476,13,6,147,89.83,18,0.68,93.59,97.92
7477,45,6,191,81.6,9,33.78,81.01,72.97
7478,87,26,282,94.66,10,16.93,70.48,99.22
7479,57,3,286,99.03,3,3.32,96.72,78.23
7480,3,15,167,93.85,44,22.37,98.61,77.51
7481,65,12,290,91.07,6,4.32,99.85,75.8
7482,97,14,17,86.93,18,14.08,78.95,95.16
7483,26,38,90,86.41,24,46.18,74.26,88.61
7484,83,24,95,80.8,27,6.93,87.03,83.1
7485,88,11,25,90.73,38,14.29,96.63,73.55
7486,25,21,35,81.78,7,19.93,89.31,78.04
7487,88,4,143,98.11,50,10.34,87.59,93.42
7488,44,24,150,94.22,4,25.9,84.75,85.49
7489,67,37,203,95.26,33,33.65,89.86,93.09
7490,49,29,217,82.24,35,8.64,82.68,74.61
7491,60,9,57,84.26,11,1.86,74.72,87.23
7492,81,48,190,92.64,27,23.69,70.13,82.4
7493,77,15,214,92.08,6,21.93,92.97,75.83
7494,65,9,282,90.39,2,30.53,83.6,82.59
7495,80,27,234,86.75,9,47.8,72.29,71.1
7496,74,7,129,84.84,42,29.25,89.08,73.08
7497,83,34,69,98.91,41,4.82,83.73,72.46
7498,98,8,178,86.67,35,36.2,98.56,80.16
7499,92,37,82,89.04,25,22.98,86.75,73.79
7500,82,48,233,97.78,39,47.72,91.37,92.09
7501,29,10,144,99.42,2,16.48,94.25,76.53
7502,67,24,78,91.65,10,0.76,95.67,75.69
7503,56,33,169,82.76,9,31.91,84.09,79.5
7504,32,18,91,82.49,35,41.47,81.99,74.4
7505,66,8,269,80.29,12,2.61,96.47,98.12
7506,66,24,226,91.37,45,25.64,93.4,79.68
7507,46,24,130,94.83,46,7.14,90.26,82.46
7508,61,5,125,86.52,35,31.92,76.63,76.5
7509,75,9,125,82.67,43,9.51,86.45,79.48
7510,82,42,170,99.2,14,39.88,87.25,78.76
7511,68,41,93,88.49,29,26.28,88.2,94.73
7512,97,33,271,90.66,43,10.85,99.96,80.9
7513,1,7,90,98.25,38,23.97,85.2,94.44
7514,4,14,169,96.93,24,8.8,77.69,80.46
7515,99,36,230,85.34,50,37.04,96.63,78.3
7516,15,6,6,99.62,49,12.19,97.29,80.05
7517,82,42,109,99.97,43,9.91,87.84,99.03
7518,63,12,255,89.91,3,13.07,88.21,83.89
7519,37,50,168,80.26,40,28.4,79.9,94.89
7520,92,49,183,82.84,35,41.81,98.22,86.35
7521,39,9,126,96.79,48,21.94,72.84,75.7
7522,67,16,44,84.62,38,1.7,95.7,77.16
7523,30,34,75,99.46,7,13.84,73.89,80.69
7524,31,22,262,93.6,7,24.35,74.64,84.03
7525,21,8,136,84.48,23,38.3,96.01,93.44
7526,77,14,263,97.27,40,37.65,84.25,94.79
7527,23,44,76,98.18,49,38.6,97.67,85.99
7528,61,3,279,86.84,33,7.85,72.2,83.78
7529,96,3,86,84.35,31,31.91,95.88,82.49
7530,27,42,112,86.48,40,31.39,93.93,84.25
7531,57,50,200,90.68,12,18.07,90.16,91.49
7532,75,12,50,92.74,32,8.81,74.72,81.41
7533,89,49,193,95.5,39,34.75,98.93,88.94
7534,78,3,197,84.27,27,2.87,73.41,97.09
7535,54,26,256,94.56,17,41.37,93.83,70.14
7536,84,33,293,81.81,16,27.05,87.75,85.17
7537,87,3,211,95.08,47,37.26,81.42,72.18
7538,46,21,67,91.16,14,13.67,92.87,82.75
7539,94,40,206,98.36,22,9.87,82.7,92.22
7540,31,40,51,91.8,29,40.55,99.62,72.0
7541,77,38,54,97.77,35,9.88,73.82,92.18
7542,4,34,31,99.42,15,20.06,76.46,85.37
7543,84,26,2,83.22,9,37.45,91.97,99.25
7544,35,28,181,97.48,44,16.77,90.79,90.24
7545,2,49,99,95.22,34,44.18,91.25,79.86
7546,88,49,56,88.42,45,13.0,73.49,98.54
7547,59,31,161,82.88,6,11.61,97.56,94.72
7548,80,42,273,80.14,42,35.64,97.74,70.82
7549,27,9,273,82.77,49,40.43,83.99,75.88
7550,76,25,216,91.38,48,24.98,91.87,82.05
7551,9,20,69,81.2,10,42.82,75.0,91.23
7552,80,28,55,97.17,6,21.96,86.99,95.88
7553,77,6,258,94.78,9,27.86,79.03,72.08
7554,95,45,205,81.14,22,26.96,71.58,71.74
7555,83,28,185,80.31,38,44.27,74.43,81.56
7556,29,36,295,94.85,8,41.86,97.07,85.41
7557,69,13,47,87.05,38,37.29,95.74,70.91
7558,16,6,207,92.99,1,35.98,85.32,71.45
7559,10,44,99,93.8,24,40.6,82.79,87.82
7560,88,19,296,86.71,43,13.74,83.37,91.94
7561,98,28,165,80.35,17,32.98,70.8,92.47
7562,23,21,274,94.72,3,0.51,70.65,82.92
7563,6,23,10,80.0,41,17.36,89.71,84.13
7564,5,14,236,94.57,50,16.29,85.98,97.41
7565,6,16,25,93.94,17,18.59,88.46,74.62
7566,8,21,196,85.34,2,47.05,84.74,76.68
7567,38,43,20,92.84,27,15.65,86.72,86.8
7568,57,23,210,98.9,38,4.2,84.04,92.31
7569,25,44,101,86.69,17,13.95,72.07,93.19
7570,64,47,218,95.96,13,7.88,96.02,94.8
7571,26,31,154,91.1,37,30.82,94.46,76.19
7572,89,41,268,81.05,3,5.04,82.85,93.42
7573,26,22,180,93.17,20,32.67,93.73,73.81
7574,85,4,112,88.6,10,16.04,77.19,79.11
7575,90,11,182,90.7,47,39.54,82.11,99.75
7576,38,3,201,88.23,38,37.95,70.8,91.01
7577,25,37,22,84.32,3,35.19,84.6,72.9
7578,56,18,123,85.44,19,27.79,71.34,89.66
7579,27,34,134,86.11,34,32.88,86.93,90.86
7580,82,45,188,81.9,50,31.1,72.91,86.46
7581,58,16,194,86.43,36,1.77,95.98,80.32
7582,23,12,217,83.98,21,33.6,71.54,99.9
7583,13,23,156,81.96,31,13.48,82.07,94.5
7584,45,40,47,83.41,20,42.44,78.42,86.57
7585,98,49,106,81.6,10,17.8,97.79,86.66
7586,96,42,77,87.96,32,5.61,74.85,90.74
7587,87,4,136,91.59,33,41.74,87.81,84.75
7588,45,6,54,82.14,2,13.58,97.99,74.04
7589,78,46,236,96.82,44,39.58,70.7,96.86
7590,62,39,185,80.34,0,17.35,95.27,91.67
7591,55,45,10,86.56,16,36.85,86.26,74.04
7592,62,45,283,99.19,21,40.6,70.66,92.98
7593,77,48,25,94.99,35,2.56,81.17,72.66
7594,71,23,30,83.12,49,40.4,97.16,73.19
7595,31,36,83,85.35,19,7.04,92.69,74.08
7596,75,4,58,97.41,41,6.45,76.02,98.59
7597,53,11,291,91.58,26,39.17,80.14,73.9
7598,35,9,55,96.02,26,44.35,75.81,99.63
7599,68,28,15,84.92,21,30.7,94.12,77.48
7600,11,9,2,94.64,8,23.0,71.71,83.74
7601,88,20,131,96.61,38,27.33,89.38,79.37
7602,71,37,105,93.13,9,31.72,91.84,71.37
7603,15,36,24,95.45,12,16.84,71.15,70.81
7604,21,38,146,87.83,12,17.87,94.94,87.61
7605,86,21,260,93.11,43,42.28,87.68,88.16
7606,93,50,172,86.94,24,29.52,84.04,74.1
7607,95,28,41,97.83,31,14.62,75.68,95.93
7608,19,6,265,88.58,18,44.04,97.95,72.02
7609,22,24,11,83.31,24,18.17,75.67,82.19
7610,2,34,100,90.68,13,26.88,72.8,83.25
7611,75,37,146,92.36,15,35.7,72.92,79.92
7612,83,50,269,83.93,48,25.28,90.49,77.13
7613,4,3,21,93.56,20,5.36,71.84,80.68
7614,8,26,211,86.56,34,23.33,93.26,90.7
7615,8,20,99,90.57,47,32.1,86.97,99.86
7616,60,15,73,80.58,36,38.16,77.11,76.89
7617,28,10,184,96.78,19,1.1,72.67,77.53
7618,48,5,22,88.9,15,5.28,81.8,88.82
7619,22,1,296,95.77,43,10.21,97.51,80.47
7620,73,8,264,89.68,21,44.24,81.44,89.46
7621,97,4,41,99.86,50,3.61,82.36,73.8
7622,88,35,124,95.75,27,33.91,85.27,83.83
7623,40,17,181,81.29,37,40.09,83.42,92.53
7624,85,5,202,95.13,12,24.41,79.53,73.34
7625,10,32,156,96.61,1,22.68,74.08,76.87
7626,14,45,128,82.9,39,36.66,85.25,95.34
7627,72,21,245,87.1,21,0.87,99.05,89.03
7628,62,46,58,84.41,22,1.67,73.27,96.67
7629,86,5,58,99.73,22,15.85,72.94,82.45
7630,12,18,225,83.07,27,47.33,92.73,78.53
7631,22,2,293,93.37,7,19.88,75.59,73.8
7632,42,38,226,87.46,18,26.23,83.24,91.57
7633,12,7,12,96.25,43,47.0,97.33,95.39
7634,40,44,149,91.87,35,36.19,91.09,74.16
7635,12,45,203,94.62,32,2.22,82.8,99.87
7636,62,17,103,90.62,23,26.89,71.21,74.73
7637,34,48,250,96.52,34,30.21,82.78,96.54
7638,22,43,59,92.59,26,47.34,95.55,94.96
7639,61,23,1,91.26,29,36.13,96.6,76.52
7640,91,27,130,80.06,20,14.26,85.62,99.4
7641,76,10,28,89.51,12,16.52,72.3,98.85
7642,37,27,69,81.21,8,41.37,96.36,85.3
7643,62,34,151,88.53,11,40.56,76.06,90.14
7644,64,27,235,80.84,26,44.21,74.29,81.13
7645,3,18,214,89.03,10,10.07,93.68,84.94
7646,75,14,17,95.42,28,17.58,97.66,93.73
7647,15,10,212,81.02,29,38.71,84.81,73.46
7648,71,34,84,90.47,21,15.05,86.73,77.66
7649,65,46,238,89.16,21,31.32,96.15,86.82
7650,87,50,272,83.28,22,29.83,84.77,90.57
7651,41,29,131,85.9,21,39.42,85.41,70.06
7652,52,10,189,86.65,6,21.02,92.94,88.33
7653,52,23,91,92.66,49,10.37,77.29,90.55
7654,19,34,165,84.95,47,15.6,87.65,83.41
7655,12,48,36,90.54,44,21.2,90.56,99.03
7656,34,9,288,81.05,27,17.28,82.47,80.81
7657,13,20,34,81.11,32,47.43,92.61,94.15
7658,69,12,198,95.83,9,45.43,98.12,96.5
7659,23,1,114,92.79,28,1.98,75.22,70.99
7660,29,40,221,83.4,27,32.33,86.49,97.87
7661,95,26,241,99.52,41,15.14,80.79,82.93
7662,18,45,105,99.81,12,10.79,93.76,95.46
7663,92,40,231,91.07,17,25.67,92.84,96.22
7664,67,25,33,95.67,41,26.98,97.48,96.47
7665,33,49,27,97.09,31,4.59,99.98,77.85
7666,11,33,140,87.35,24,12.59,95.4,79.6
7667,73,35,261,97.53,29,9.15,76.55,98.61
7668,72,8,208,83.83,12,28.86,94.58,96.67
7669,48,32,43,88.94,11,21.3,83.54,89.56
7670,39,21,54,85.38,41,10.12,81.97,70.75
7671,89,5,197,85.23,46,37.41,70.56,99.76
7672,19,2,64,93.48,50,10.82,82.28,93.75
7673,81,12,164,94.28,20,32.37,81.53,70.63
7674,58,15,59,89.97,3,24.85,79.1,80.13
7675,72,8,289,94.39,22,36.14,78.79,70.63
7676,79,36,237,90.21,27,20.15,70.85,75.4
7677,30,28,123,96.82,8,9.03,93.92,70.27
7678,74,24,11,82.63,23,46.34,71.27,95.29
7679,50,12,208,88.76,49,18.78,88.7,98.08
7680,18,7,282,96.98,12,9.39,95.09,99.78
7681,43,39,205,89.01,1,2.18,71.01,72.07
7682,19,5,211,92.53,26,46.48,94.23,94.14
7683,35,25,104,83.28,15,32.97,73.98,72.07
7684,61,46,247,85.78,10,44.21,82.86,74.26
7685,22,9,284,89.46,11,31.14,73.11,82.8
7686,10,19,159,94.97,27,3.82,85.83,90.62
7687,21,48,140,99.99,45,11.16,85.08,79.42
7688,91,38,215,93.92,14,39.74,77.2,70.35
7689,44,46,103,83.85,27,14.78,93.24,75.21
7690,11,5,1,89.96,0,11.64,90.61,85.36
7691,45,14,197,91.6,15,37.26,79.98,81.84
7692,96,49,234,90.95,33,4.92,84.91,89.86
7693,81,29,290,97.87,3,7.74,85.1,98.78
7694,62,11,80,96.36,11,17.21,89.1,86.1
7695,67,14,32,82.72,3,18.28,75.54,77.54
7696,48,4,156,99.51,18,37.32,90.29,98.86
7697,14,50,133,85.58,45,34.14,70.14,75.81
7698,44,8,94,97.34,48,40.06,77.34,83.73
7699,97,46,229,100.0,41,21.44,84.62,71.92
7700,37,24,237,95.83,9,23.14,91.54,98.39
7701,94,11,102,87.23,11,14.16,92.51,99.31
7702,64,39,100,83.96,31,19.4,79.22,98.61
7703,55,41,21,98.33,12,12.14,90.23,77.85
7704,38,8,80,96.0,21,29.99,73.59,93.5
7705,10,22,130,97.49,8,29.23,87.33,91.01
7706,4,48,107,98.55,8,7.43,90.79,72.03
7707,40,37,175,88.61,47,5.4,80.35,76.78
7708,53,21,63,94.4,34,15.83,97.86,92.54
7709,89,20,167,88.47,48,28.04,74.73,85.36
7710,95,13,13,80.67,25,0.9,81.23,92.76
7711,29,33,279,95.68,42,18.32,83.91,89.5
7712,50,34,253,96.57,26,27.7,88.92,92.24
7713,87,33,178,86.4,46,31.03,75.73,96.52
7714,4,14,45,91.12,6,39.66,70.75,71.75
7715,14,38,175,83.51,46,34.0,98.35,83.69
7716,1,27,98,96.37,33,31.41,98.4,75.29
7717,15,47,200,83.76,27,7.68,76.21,88.32
7718,8,50,141,87.63,35,12.82,73.79,93.42
7719,99,37,289,99.61,28,29.31,80.87,91.13
7720,26,22,141,85.11,32,16.5,92.22,77.25
7721,57,36,172,84.58,22,14.06,95.97,97.27
7722,31,40,1,80.53,43,39.37,79.98,78.88
7723,45,41,176,84.94,42,18.23,76.36,86.39
7724,87,50,139,80.61,8,2.98,76.6,88.97
7725,68,40,234,80.54,26,43.4,91.55,87.6
7726,42,22,115,96.96,35,17.95,82.36,96.04
7727,81,3,123,93.24,46,44.95,84.57,85.11
7728,12,28,133,94.83,18,2.0,82.07,79.63
7729,40,15,9,96.02,34,35.95,71.08,74.82
7730,61,44,241,98.72,8,16.25,75.72,98.89
7731,59,12,37,89.56,35,19.33,83.23,99.42
7732,28,48,56,98.9,18,18.44,73.19,96.48
7733,96,25,54,90.62,37,9.16,96.9,89.31
7734,11,23,164,93.76,19,46.33,98.84,75.95
7735,52,35,239,99.69,34,10.25,94.35,72.2
7736,93,26,209,87.4,31,36.72,78.78,79.48
7737,15,8,44,87.06,45,30.14,90.84,80.2
7738,16,24,82,81.43,30,12.75,88.76,78.78
7739,49,28,275,86.74,1,14.84,73.6,88.15
7740,38,23,48,95.34,35,15.38,81.11,95.42
7741,23,7,51,80.99,16,8.33,77.89,72.38
7742,10,32,60,83.51,0,45.77,75.17,89.31
7743,91,38,13,88.99,16,41.99,84.49,91.29
7744,45,8,183,86.71,29,32.08,77.67,73.46
7745,100,23,21,99.86,23,42.3,71.54,94.18
7746,100,28,60,95.34,25,1.7,88.69,84.41
7747,37,30,215,93.15,9,36.36,93.63,88.08
7748,28,28,41,92.61,25,41.14,97.74,94.81
7749,45,46,6,86.46,21,23.95,71.07,71.39
7750,51,10,284,85.39,14,33.75,95.43,91.93
7751,5,6,170,91.36,29,38.76,92.01,79.24
7752,53,34,31,98.26,28,7.24,98.72,92.24
7753,16,36,175,84.33,16,15.92,89.19,96.23
7754,37,38,100,99.4,44,7.51,93.49,95.14
7755,69,32,190,95.68,14,11.57,72.72,70.62
7756,77,25,235,82.24,35,35.4,73.5,87.39
7757,57,46,125,92.92,0,32.04,82.74,71.02
7758,65,18,264,93.85,49,38.77,71.52,71.54
7759,24,40,199,96.92,15,32.4,97.47,86.09
7760,4,7,27,93.19,39,16.27,93.7,72.09
7761,44,9,118,81.56,36,38.55,71.43,96.67
7762,6,6,245,93.56,21,25.57,82.79,97.04
7763,92,23,249,82.18,13,13.22,77.55,72.64
7764,17,46,118,83.79,1,6.65,89.23,89.87
7765,75,2,36,99.47,5,10.74,71.57,97.01
7766,50,4,105,95.19,35,8.62,88.78,77.2
7767,18,49,273,81.86,20,18.79,83.33,82.18
7768,47,13,270,80.26,4,4.66,70.22,98.41
7769,37,21,59,94.86,32,0.82,74.0,94.17
7770,30,17,140,95.65,29,29.21,94.03,86.55
7771,52,35,233,81.27,28,47.63,98.88,85.46
7772,75,5,18,95.1,13,9.58,79.38,96.57
7773,17,9,256,88.87,38,30.32,77.86,84.25
7774,37,31,102,99.41,42,9.94,70.25,74.8
7775,42,44,101,89.8,36,35.9,97.87,99.66
7776,56,14,194,86.06,20,47.28,76.71,76.61
7777,34,27,293,94.62,20,47.0,85.76,93.48
7778,49,47,124,82.91,22,25.38,92.59,86.9
7779,38,21,148,81.27,11,23.02,83.86,83.17
7780,93,20,87,80.25,18,24.97,93.26,84.17
7781,17,46,112,99.1,11,19.67,79.52,97.51
7782,38,7,109,83.4,11,8.91,92.55,72.07
7783,82,25,180,85.95,3,46.1,79.93,92.29
7784,71,19,104,82.87,8,34.0,91.23,71.89
7785,83,6,256,80.24,31,31.27,94.81,97.08
7786,32,26,168,91.55,8,46.11,79.51,93.27
7787,61,7,209,91.0,35,8.01,94.4,91.72
7788,7,11,292,87.88,1,14.28,87.12,87.31
7789,89,32,78,96.03,1,32.29,95.97,90.73
7790,75,15,227,89.47,39,24.14,85.87,90.93
7791,15,13,109,99.62,10,20.16,79.58,76.36
7792,98,32,247,95.95,32,35.24,92.91,83.44
7793,65,25,130,97.91,31,4.54,89.74,89.73
7794,95,23,18,85.27,17,11.89,94.98,79.69
7795,15,25,236,89.92,25,33.15,84.33,76.96
7796,77,23,16,92.51,27,35.89,92.32,75.81
7797,6,23,187,88.22,13,47.99,78.53,85.25
7798,53,10,155,80.73,42,42.52,76.04,87.09
7799,80,50,229,92.45,21,11.23,96.57,87.36
7800,42,46,41,96.35,40,41.66,97.51,85.36
7801,82,8,58,91.16,37,41.92,74.32,82.92
7802,56,33,284,91.46,10,0.71,88.12,88.06
7803,19,46,40,98.62,35,25.68,82.55,79.65
7804,75,41,228,88.64,19,3.97,97.29,92.07
7805,15,13,6,84.45,32,36.05,81.78,92.67
7806,53,8,105,81.34,30,29.94,85.14,99.67
7807,14,39,180,85.7,5,30.46,81.23,79.97
7808,78,13,231,97.67,24,6.18,73.88,72.78
7809,80,4,203,97.59,44,44.04,74.13,88.92
7810,72,31,122,88.89,45,23.43,82.35,71.09
7811,49,38,67,85.66,47,22.56,70.67,90.22
7812,51,39,192,99.0,40,46.81,99.69,72.52
7813,15,25,252,89.47,50,14.34,70.43,91.16
7814,39,47,261,90.39,15,18.08,85.66,83.66
7815,45,5,283,80.15,31,20.23,89.33,82.16
7816,16,18,26,80.54,45,12.11,97.89,72.92
7817,41,50,240,89.16,21,21.66,75.19,79.59
7818,74,5,80,84.77,16,15.21,91.71,88.23
7819,70,37,9,96.4,4,4.52,92.19,97.82
7820,41,36,115,91.24,39,12.25,99.32,74.74
7821,31,2,280,81.43,1,36.47,81.96,92.61
7822,62,18,192,94.13,49,2.19,84.45,92.92
7823,2,20,220,92.9,48,3.21,73.25,96.81
7824,30,30,83,89.31,29,33.57,80.21,91.61
7825,44,43,197,99.1,25,32.91,81.29,95.38
7826,10,17,274,96.29,46,39.62,85.72,92.54
7827,37,5,277,90.58,39,37.27,70.79,72.52
7828,96,31,296,80.72,40,27.37,95.33,79.14
7829,38,31,217,88.61,39,45.21,94.3,70.81
7830,3,42,293,85.87,34,46.4,91.05,81.45
7831,56,35,127,95.72,21,39.08,92.4,94.36
7832,70,11,294,98.39,3,19.24,78.65,80.53
7833,36,45,104,85.0,50,20.84,70.5,70.68
7834,11,14,203,86.6,50,1.71,90.46,96.74
7835,53,33,257,87.33,28,39.17,73.6,72.38
7836,96,42,288,83.6,36,20.49,99.86,80.87
7837,55,19,246,86.19,24,21.57,72.93,71.52
7838,46,50,117,97.12,48,15.84,95.15,76.85
7839,73,28,113,86.32,37,23.13,73.88,74.8
7840,87,5,257,80.61,28,4.4,70.87,73.89
7841,89,48,80,83.62,19,27.77,86.83,74.86
7842,7,47,294,92.69,16,2.81,86.68,93.22
7843,52,38,257,83.41,41,28.51,93.58,89.18
7844,28,15,188,97.43,17,34.71,77.76,97.84
7845,88,4,26,92.35,4,29.44,92.74,99.23
7846,35,23,98,94.11,17,21.95,91.79,79.66
7847,29,43,259,99.11,37,16.37,99.13,74.39
7848,47,44,18,98.65,8,12.71,74.39,75.26
7849,92,30,121,83.79,9,16.43,94.53,78.06
7850,90,13,247,96.57,34,41.32,90.26,72.17
7851,91,26,300,99.38,47,19.62,88.72,71.08
7852,13,29,108,97.24,48,17.1,82.47,76.72
7853,68,13,55,85.71,12,11.64,95.29,96.62
7854,3,39,190,90.87,23,24.18,77.21,73.32
7855,41,40,187,80.1,43,5.83,95.75,93.21
7856,93,12,60,80.19,5,38.56,78.28,72.13
7857,73,14,209,98.88,23,13.87,80.9,85.09
7858,62,7,66,86.03,1,11.38,70.25,86.69
7859,64,33,126,93.77,46,35.71,88.24,71.52
7860,66,2,109,90.87,27,33.59,73.49,89.61
7861,4,39,137,94.89,6,38.67,86.11,82.13
7862,39,4,75,92.16,27,15.24,88.48,75.44
7863,60,27,113,93.3,6,8.01,74.85,88.05
7864,7,37,292,81.74,12,47.65,84.09,91.53
7865,4,43,149,92.2,7,42.08,99.84,94.05
7866,35,6,169,86.42,3,46.72,89.94,72.6
7867,50,16,232,96.73,49,43.79,74.09,90.04
7868,75,11,115,96.79,29,20.59,91.72,89.6
7869,5,4,181,89.38,35,42.51,99.28,72.8
7870,37,2,27,88.78,6,20.51,74.4,98.05
7871,61,32,190,82.93,16,21.78,75.82,97.14
7872,36,8,271,98.36,9,15.62,72.12,70.13
7873,35,28,39,88.88,39,7.19,94.6,74.57
7874,47,31,210,90.71,20,34.88,81.23,92.79
7875,5,34,111,98.87,0,47.9,85.97,79.69
7876,68,6,83,88.21,44,4.95,70.98,87.21
7877,42,8,200,83.45,4,17.22,92.23,96.27
7878,27,45,113,84.64,0,32.23,94.89,89.23
7879,97,17,32,90.66,39,44.2,89.1,96.76
7880,92,25,152,86.42,40,38.8,88.52,98.22
7881,19,10,286,82.46,37,34.83,78.01,85.78
7882,15,39,293,86.44,9,30.78,85.99,94.89
7883,31,13,294,86.24,12,22.34,92.82,72.65
7884,42,23,136,91.63,46,24.35,90.97,83.18
7885,4,38,295,87.01,6,33.45,87.96,86.92
7886,67,13,187,97.22,12,1.9,73.68,75.29
7887,5,38,231,93.34,21,18.51,76.98,83.52
7888,31,18,85,92.91,25,12.63,90.21,78.19
7889,32,8,21,92.2,16,13.01,78.55,76.38
7890,33,20,298,87.44,10,30.12,97.36,96.44
