Logistique_id,Date_id,Fournisseur_id,Equipement_id,Nb_demandes_traitees,Délai_traitement_incident,Délai_de_livraison,Taux_satisfaction_interne,Taux_digitalisation_processus
8403,23,7,67,57,1,1,68.67,82.34
8404,68,31,29,61,13,19,71.48,42.27
8405,48,1,18,10,3,14,95.33,46.72
8406,41,47,87,40,15,27,89.7,41.59
8407,66,17,12,56,3,13,94.19,54.62
8408,43,27,92,65,11,29,82.62,81.16
8409,37,36,36,80,3,20,95.42,64.4
8410,1,20,82,51,4,4,74.09,68.54
8411,19,38,1,80,6,30,67.33,87.49
8412,13,34,28,24,1,29,92.27,65.12
8413,46,10,30,38,10,17,89.04,70.72
8414,1,6,100,21,1,3,77.65,76.32
8415,83,49,6,55,5,18,85.23,85.64
8416,18,7,89,47,8,27,94.56,91.94
8417,34,34,41,74,9,24,79.4,50.35
8418,44,41,26,100,14,13,72.16,50.63
8419,56,23,10,97,6,24,86.2,43.25
8420,1,43,18,29,4,13,80.16,63.49
8421,64,23,55,94,10,2,75.76,50.31
8422,28,31,52,5,7,28,92.32,54.38
8423,31,19,82,41,7,10,90.53,88.82
8424,90,37,99,36,6,13,63.0,82.51
8425,100,17,60,15,1,12,85.54,78.89
8426,27,23,61,20,5,9,81.41,88.52
8427,43,40,53,53,6,20,87.3,89.3
8428,49,9,84,65,12,21,91.29,55.73
8429,35,25,29,59,14,3,88.81,60.38
8430,20,13,77,98,8,3,83.6,63.22
8431,29,22,26,68,5,4,66.74,59.56
8432,76,15,94,75,14,18,88.85,91.64
8433,36,30,2,61,12,3,80.88,80.63
8434,55,1,44,92,4,3,93.51,97.01
8435,30,31,71,17,12,22,96.2,54.05
8436,46,33,40,87,1,15,61.07,45.87
8437,46,26,32,97,10,18,77.98,44.41
8438,80,29,94,81,2,22,89.3,56.51
8439,89,28,12,92,14,16,77.93,60.98
8440,99,25,91,2,13,20,82.9,61.76
8441,82,11,82,81,14,26,65.31,91.2
8442,29,28,54,49,1,2,98.73,75.21
8443,94,20,52,82,14,26,74.94,54.28
8444,2,45,86,55,3,22,62.6,86.41
8445,15,39,97,95,7,4,99.41,76.54
8446,73,35,34,27,6,12,99.69,47.71
8447,23,49,42,46,1,22,90.07,93.55
8448,9,26,22,78,4,21,86.57,96.01
8449,70,43,86,34,15,11,78.74,74.47
8450,85,8,63,59,3,13,93.65,61.76
8451,99,48,95,96,10,6,82.0,79.85
8452,99,22,70,53,3,14,63.58,44.16
8453,79,45,31,72,4,3,60.73,79.06
8454,53,30,16,38,2,29,78.04,85.02
8455,83,11,50,75,3,8,95.72,99.46
8456,39,1,50,7,7,27,91.36,60.03
8457,36,23,11,94,8,9,73.41,46.58
8458,55,33,13,14,1,3,78.09,73.62
8459,86,22,45,34,4,9,61.74,60.31
8460,80,3,54,46,7,2,63.98,76.88
8461,84,4,52,77,6,22,83.58,48.09
8462,1,11,16,75,5,17,91.88,82.68
8463,53,16,93,7,2,8,61.39,76.12
8464,20,42,44,83,2,24,66.25,51.89
8465,58,23,99,54,12,11,65.01,49.08
8466,47,11,99,98,14,5,65.52,77.42
8467,88,16,84,38,6,2,61.47,61.03
8468,44,48,66,33,9,11,61.3,96.13
8469,8,40,100,4,4,19,65.93,84.94
8470,92,42,49,7,3,2,70.81,65.53
8471,38,7,66,38,5,14,85.12,40.11
8472,20,37,1,46,3,9,69.2,78.37
8473,71,48,64,6,14,3,62.82,63.38
8474,60,25,16,67,7,23,86.78,89.09
8475,6,11,58,95,10,15,74.61,49.87
8476,12,30,91,55,6,8,82.53,72.36
8477,15,27,30,32,2,14,86.44,53.55
8478,14,43,46,31,5,3,95.19,76.7
8479,81,43,1,70,1,9,91.47,47.05
8480,46,25,10,85,14,27,74.9,67.37
8481,36,28,100,92,3,13,90.54,99.13
8482,46,46,81,23,4,4,79.85,80.51
8483,96,13,62,92,4,22,77.68,87.75
8484,95,44,58,94,14,19,70.3,42.35
8485,9,26,75,71,4,28,74.58,91.29
8486,89,26,98,86,3,14,71.91,77.09
8487,74,28,98,77,10,1,66.28,98.32
8488,4,5,76,39,15,6,82.76,48.92
8489,13,22,93,13,2,14,99.07,47.58
8490,74,35,18,41,8,4,90.1,43.21
8491,53,38,32,10,7,27,87.47,71.97
8492,9,7,97,44,6,8,95.44,42.38
8493,24,33,65,1,10,30,61.28,41.0
8494,92,31,2,32,11,22,96.19,85.62
8495,4,6,36,25,2,19,66.94,86.05
8496,32,16,16,25,5,3,81.74,72.85
8497,18,2,92,42,8,16,84.28,56.43
8498,54,30,9,90,10,20,66.96,66.52
8499,20,39,22,50,8,23,77.72,98.89
8500,80,3,82,28,8,22,60.5,48.89
8501,69,16,64,59,8,17,83.54,75.84
8502,84,8,36,35,13,21,81.42,57.15
8503,7,8,19,54,1,25,79.43,98.22
8504,2,2,81,87,1,4,61.41,59.29
8505,21,13,58,79,2,19,85.32,41.1
8506,31,8,4,76,14,8,70.85,84.94
8507,52,31,29,31,15,7,70.4,79.82
8508,9,38,12,35,14,20,97.58,81.37
8509,49,19,21,4,9,9,62.07,83.43
8510,76,44,93,33,9,7,71.5,44.62
8511,17,26,22,25,14,26,64.07,42.58
8512,97,30,58,73,3,28,87.05,64.49
8513,69,32,51,60,14,11,69.67,74.19
8514,40,1,53,3,10,26,60.41,46.74
8515,82,41,12,33,6,2,92.93,72.63
8516,7,41,88,24,10,27,98.46,60.55
8517,40,31,34,43,13,6,95.51,93.45
8518,94,48,51,40,3,9,81.61,65.84
8519,82,36,82,36,13,22,78.73,90.76
8520,20,3,6,3,15,5,74.76,54.05
8521,45,3,13,6,9,4,82.82,70.45
8522,80,47,75,33,11,22,75.79,80.82
8523,59,12,9,8,13,30,81.12,97.85
8524,23,19,33,44,8,10,67.24,81.36
8525,89,16,97,85,15,7,64.87,84.37
8526,10,20,14,57,5,19,76.13,98.38
8527,98,46,23,63,7,3,69.19,49.52
8528,11,28,62,44,15,28,73.22,88.27
8529,42,46,11,88,8,30,90.58,67.95
8530,58,13,71,6,12,8,71.87,53.76
8531,95,34,53,30,4,20,85.62,64.99
8532,25,9,53,0,6,11,76.54,47.16
8533,46,8,49,59,8,4,67.52,83.53
8534,47,10,29,2,1,21,81.04,99.98
8535,80,5,43,57,5,21,71.34,96.93
8536,53,7,19,4,3,10,85.01,52.45
8537,69,45,30,1,13,13,99.6,45.74
8538,2,22,100,45,15,18,85.06,84.82
8539,3,16,7,56,3,11,94.32,73.46
8540,23,21,26,63,11,26,99.99,89.35
8541,7,24,83,13,15,9,80.61,77.3
8542,25,34,41,51,9,25,69.86,79.1
8543,37,21,89,73,7,10,78.61,79.2
8544,34,7,28,41,13,12,75.36,78.79
8545,74,11,77,32,3,18,97.42,56.99
8546,74,34,64,97,8,13,67.23,94.81
8547,74,34,99,98,10,11,92.21,86.32
8548,49,36,66,3,10,6,67.42,84.24
8549,45,26,9,39,7,27,88.17,43.37
8550,95,13,46,8,9,2,80.92,84.65
8551,97,27,15,86,15,25,71.08,82.61
8552,24,22,75,52,6,22,77.13,69.74
8553,35,28,97,60,13,15,92.54,85.23
8554,35,3,55,79,1,11,73.58,86.2
8555,41,13,36,22,10,26,90.07,81.14
8556,68,14,5,66,6,30,70.33,53.07
8557,15,6,100,93,11,30,98.22,59.13
8558,26,8,66,32,5,8,85.97,90.67
8559,19,43,16,48,15,8,76.14,51.94
8560,4,33,29,97,10,19,82.94,77.04
8561,80,8,59,48,2,19,91.24,74.85
8562,15,31,5,60,7,8,97.02,82.66
8563,44,28,32,0,3,12,70.64,41.45
8564,80,21,55,42,15,15,71.44,75.61
8565,96,33,56,7,9,13,68.58,75.66
8566,73,45,93,1,12,4,75.53,83.54
8567,17,46,93,49,9,9,77.59,65.04
8568,28,19,68,79,2,10,74.41,84.16
8569,91,20,65,49,9,13,99.29,88.06
8570,13,12,43,87,14,14,71.12,72.09
8571,59,28,77,39,13,12,77.35,42.66
8572,57,47,27,97,10,17,72.24,69.66
8573,98,40,46,58,11,7,65.2,81.43
8574,68,31,69,20,1,21,80.65,59.48
8575,81,45,4,55,5,12,93.89,59.95
8576,25,23,2,93,11,21,62.4,79.44
8577,22,18,67,16,9,1,80.34,99.29
8578,2,27,84,94,12,2,78.15,74.34
8579,64,9,58,18,6,14,60.56,81.5
8580,25,16,38,78,13,21,70.98,89.67
8581,51,7,1,67,14,2,72.5,71.73
8582,14,7,64,50,1,7,86.86,82.09
8583,44,47,71,48,1,4,73.77,77.18
8584,17,31,87,29,1,16,98.49,79.0
8585,60,15,97,59,6,16,97.8,71.64
8586,94,15,70,85,5,16,99.83,98.41
8587,53,31,39,73,12,1,67.76,92.28
8588,95,11,11,99,7,13,83.75,85.58
8589,81,12,16,80,6,3,83.78,65.77
8590,34,50,46,22,14,4,87.35,71.5
8591,54,28,77,9,9,1,93.07,44.96
8592,88,34,88,78,3,9,65.12,94.17
8593,46,15,55,37,8,19,63.16,92.72
8594,75,27,27,47,6,21,90.04,59.07
8595,81,15,44,99,15,29,70.45,90.83
8596,13,45,99,9,13,23,98.31,61.78
8597,2,44,42,30,12,8,85.13,82.76
8598,9,13,85,27,3,9,65.9,81.39
8599,16,13,83,72,8,27,76.37,59.14
8600,13,47,40,86,15,21,80.59,96.22
8601,64,6,71,25,8,28,69.11,67.44
8602,11,2,34,80,2,24,65.57,68.67
8603,39,30,13,14,3,12,65.65,41.26
8604,21,18,31,92,3,13,99.12,75.26
8605,40,12,52,52,3,2,74.54,40.75
8606,30,36,72,54,12,10,70.32,62.41
8607,36,25,22,42,7,22,97.88,67.76
8608,53,20,5,58,13,3,99.92,58.91
8609,38,38,89,41,9,15,74.31,61.91
8610,27,24,84,47,11,26,72.78,93.17
8611,47,44,42,1,14,21,61.34,52.74
8612,32,38,5,69,1,1,61.17,63.89
8613,50,13,16,1,12,13,66.59,58.15
8614,61,19,24,43,9,24,68.56,72.66
8615,38,50,1,69,9,17,93.46,62.59
8616,29,16,45,22,9,13,66.05,65.06
8617,76,5,81,23,14,17,76.69,90.63
8618,48,7,54,80,4,18,91.27,65.91
8619,34,45,52,64,9,3,82.57,92.99
8620,21,10,99,25,5,13,74.74,98.33
8621,67,11,85,53,3,12,90.02,68.65
8622,54,36,63,34,4,17,73.67,95.81
8623,22,8,61,86,6,1,61.77,85.95
8624,24,22,79,78,1,1,72.71,72.99
8625,18,37,33,1,9,16,98.42,79.61
8626,53,31,44,79,7,24,93.15,68.84
8627,71,33,3,21,1,23,93.38,70.24
8628,15,17,5,97,10,19,76.88,42.62
8629,89,26,38,43,9,16,91.3,91.73
8630,84,47,94,29,13,16,90.8,78.68
8631,53,38,77,56,14,18,71.78,71.52
8632,74,4,31,92,13,10,89.72,49.02
8633,29,27,44,45,2,9,96.75,63.37
8634,89,14,74,99,11,29,93.4,73.78
8635,77,13,58,62,12,22,63.39,82.32
8636,95,37,68,35,2,5,70.97,42.42
8637,73,48,37,99,13,1,72.71,77.34
8638,63,41,74,48,7,16,81.41,66.04
8639,53,9,58,11,15,4,84.09,73.99
8640,31,10,34,10,2,4,64.19,65.31
8641,6,7,9,95,7,22,76.36,70.05
8642,72,44,48,24,5,28,70.9,79.3
8643,58,1,11,79,5,13,63.6,98.02
8644,31,30,92,86,5,19,70.91,42.21
8645,39,37,80,81,2,5,70.62,52.13
8646,22,42,58,67,13,14,68.68,91.48
8647,92,50,18,21,9,27,68.95,96.2
8648,40,46,86,13,2,18,63.87,75.84
8649,51,4,61,11,5,4,82.91,41.09
8650,56,50,69,45,6,6,97.56,85.61
8651,87,42,26,21,4,23,84.88,75.14
8652,38,29,87,41,5,18,87.01,74.86
8653,86,35,50,66,15,23,92.59,40.13
8654,36,33,80,49,6,20,93.67,92.61
8655,78,41,95,50,10,22,79.39,63.24
8656,45,42,2,19,10,28,73.34,51.55
8657,84,6,99,77,15,17,70.33,80.6
8658,65,45,89,59,4,8,70.64,90.35
8659,85,21,55,8,5,6,84.35,62.15
8660,28,15,65,62,5,13,78.5,87.2
8661,91,20,5,72,5,25,73.59,93.92
8662,63,42,70,93,7,21,66.25,86.53
8663,14,14,12,81,14,1,84.09,54.06
8664,68,30,42,19,2,1,64.56,44.94
8665,29,25,68,28,4,10,96.0,96.21
8666,58,10,79,24,9,8,63.72,89.25
8667,98,18,41,50,9,16,76.37,85.28
8668,56,40,62,94,15,19,64.19,45.06
8669,28,3,43,16,5,24,98.65,46.35
8670,26,19,14,59,13,2,72.03,80.01
8671,46,7,28,90,14,11,91.25,68.13
8672,91,31,81,46,13,1,81.18,53.08
8673,10,7,31,53,12,5,76.57,68.11
8674,11,40,5,19,1,14,73.09,63.77
8675,70,2,54,9,5,21,98.07,56.45
8676,22,49,66,7,11,10,72.06,79.24
8677,7,33,63,71,10,21,77.54,42.48
8678,43,18,54,27,6,19,67.86,91.2
8679,4,28,1,39,14,14,92.01,80.95
8680,49,1,73,2,2,30,98.45,63.53
8681,42,3,53,20,13,2,92.83,91.84
8682,73,37,28,14,11,22,79.37,77.73
8683,33,24,16,17,9,17,98.46,93.48
8684,7,10,41,88,5,19,61.59,98.9
8685,2,27,76,83,13,24,99.04,88.32
8686,17,9,65,15,3,7,74.24,54.96
8687,31,19,97,21,12,26,68.01,92.82
8688,74,19,79,46,10,28,95.6,75.27
8689,86,11,72,52,2,10,75.54,98.93
8690,97,38,31,78,12,20,74.78,73.81
8691,76,37,40,19,5,24,86.28,57.17
8692,59,44,22,72,15,20,85.03,51.84
8693,45,46,54,68,3,17,75.66,80.03
8694,46,7,87,5,12,24,89.96,86.39
8695,29,7,54,57,5,27,81.02,79.58
8696,19,33,35,3,8,24,72.65,67.94
8697,14,3,87,47,15,1,86.12,60.78
8698,88,47,51,6,11,26,94.14,43.6
8699,76,15,61,59,8,13,72.21,43.67
8700,52,33,5,75,3,23,89.92,92.32
8701,18,15,23,86,5,3,75.46,43.95
8702,94,3,93,90,8,27,71.03,99.23
8703,67,20,21,74,5,24,62.11,72.69
8704,24,18,7,20,15,20,94.62,62.57
8705,64,49,52,17,9,9,70.15,65.77
8706,58,5,76,98,13,5,74.03,88.59
8707,99,39,81,68,13,25,71.7,50.25
8708,85,2,40,18,3,29,89.8,72.13
8709,31,12,14,38,15,3,60.1,88.19
8710,72,7,52,72,15,4,87.6,81.95
8711,22,11,15,96,5,27,73.99,97.44
8712,22,43,99,18,15,26,93.05,98.87
8713,16,10,75,27,13,24,82.66,41.35
8714,35,38,95,79,7,19,69.11,51.11
8715,90,3,21,100,5,24,96.5,48.58
8716,50,33,9,84,2,25,89.69,57.93
8717,10,24,11,53,3,2,99.92,42.27
8718,31,13,37,2,10,7,81.0,50.27
8719,58,20,59,35,7,25,84.71,48.49
8720,14,20,45,93,7,10,90.9,57.61
8721,94,34,70,82,1,7,90.31,89.48
8722,33,20,15,79,7,7,98.58,81.46
8723,14,29,28,51,6,26,67.5,65.26
8724,43,9,8,78,4,29,98.48,93.25
8725,18,20,39,35,9,3,94.55,99.32
8726,88,26,18,80,7,16,64.28,60.61
8727,3,3,71,5,3,28,60.98,51.86
8728,99,10,42,89,11,26,63.37,62.53
8729,82,48,66,1,13,14,82.07,40.79
8730,43,6,70,71,13,7,61.06,52.18
8731,45,22,21,84,9,28,88.91,99.23
8732,93,34,55,65,15,3,73.87,70.35
8733,6,34,11,13,6,23,74.19,65.73
8734,26,18,69,79,5,8,87.43,46.7
8735,81,42,69,79,8,5,64.71,83.09
8736,42,50,76,74,7,8,76.22,94.79
8737,52,44,30,56,7,18,64.32,70.27
8738,67,50,8,84,7,5,65.57,83.59
8739,75,43,27,46,7,7,82.21,62.18
8740,92,36,13,2,5,9,74.17,86.84
8741,16,49,27,20,8,26,93.17,86.67
8742,24,47,100,93,7,19,64.46,56.14
8743,77,16,65,59,11,12,99.9,43.42
8744,7,10,62,50,7,3,69.2,74.93
8745,15,32,26,69,9,4,63.52,88.63
8746,9,23,39,11,1,21,64.48,44.59
8747,87,19,19,47,8,26,64.75,51.99
8748,97,37,3,70,7,28,83.87,75.29
8749,86,1,64,89,7,13,79.22,44.65
8750,6,36,62,55,11,6,79.55,40.88
8751,61,11,45,48,8,4,76.92,53.64
8752,51,9,72,71,12,15,68.12,52.09
8753,73,14,74,65,15,1,89.99,44.21
8754,35,5,27,63,4,25,69.96,41.01
8755,89,6,24,74,10,20,71.32,45.55
8756,26,26,8,78,11,14,64.86,74.42
8757,25,17,25,29,2,14,71.17,85.15
8758,81,23,69,5,2,29,70.46,60.66
8759,69,28,32,84,1,19,69.06,64.82
8760,43,47,4,91,7,4,96.97,55.46
8761,62,48,30,21,14,16,99.47,77.65
8762,50,50,62,97,10,20,74.82,86.83
8763,1,11,29,70,12,21,97.18,95.13
8764,19,7,77,25,10,7,68.27,98.39
8765,27,5,100,70,8,16,75.7,61.52
8766,93,8,13,64,7,3,62.42,78.87
8767,79,41,78,9,14,28,75.51,40.72
8768,12,5,36,10,2,6,92.86,98.55
8769,17,21,48,44,2,14,88.8,54.23
8770,26,20,83,91,4,1,81.64,72.87
8771,24,35,79,81,1,20,79.38,77.71
8772,93,47,89,56,4,11,61.55,95.16
8773,4,23,51,70,14,20,84.79,69.93
8774,96,22,52,17,6,23,71.29,54.42
8775,19,27,30,4,8,26,72.29,47.96
8776,30,50,25,55,6,25,65.69,54.0
8777,97,29,27,73,5,10,86.43,60.77
8778,31,29,23,62,4,16,99.17,50.83
8779,41,11,24,81,5,28,84.23,47.09
8780,95,12,60,94,13,29,86.21,73.5
8781,30,7,45,55,3,29,84.78,56.74
8782,87,13,38,76,7,18,67.6,91.85
8783,67,7,58,88,1,3,81.81,57.3
8784,73,39,26,7,15,26,78.37,52.16
8785,48,45,99,37,11,17,64.88,47.79
8786,29,1,8,63,13,25,75.16,78.49
8787,56,43,46,17,10,12,67.1,70.62
8788,45,27,94,10,5,12,95.07,67.24
8789,98,49,51,11,11,15,88.31,66.52
8790,83,13,66,72,6,17,76.4,73.23
8791,80,7,65,97,12,14,74.06,91.13
8792,88,22,16,42,12,26,89.21,54.13
8793,11,1,91,59,4,20,63.86,60.67
8794,1,21,98,37,1,14,62.82,53.73
8795,44,15,53,98,10,10,72.78,50.3
8796,45,27,70,56,5,10,62.1,59.92
8797,72,35,46,36,6,14,95.31,59.43
8798,9,24,94,48,4,27,62.79,83.78
8799,51,47,42,2,7,27,96.12,55.04
8800,45,24,49,15,8,3,93.23,54.79
8801,38,48,34,69,14,12,95.55,56.57
8802,38,19,50,92,2,7,87.48,64.47
8803,19,12,60,97,7,5,63.97,69.66
8804,64,32,16,52,6,30,65.35,55.48
8805,91,38,19,39,15,3,96.51,65.77
8806,74,37,33,75,13,17,70.68,86.78
8807,61,25,69,92,7,6,85.66,69.37
8808,59,50,7,58,12,16,66.22,78.79
8809,34,28,78,76,5,23,75.14,78.02
8810,51,18,67,19,15,15,79.89,91.2
8811,5,45,64,55,3,22,99.68,77.57
8812,100,38,37,76,13,4,93.75,44.15
8813,64,37,91,6,4,5,93.74,73.36
8814,30,14,3,66,6,27,91.06,44.78
8815,63,32,67,2,9,5,69.37,67.35
8816,27,32,83,96,2,26,82.3,79.56
8817,78,12,76,26,9,8,72.14,83.91
8818,76,50,35,19,7,29,69.24,64.31
8819,74,26,90,38,12,21,84.23,80.11
8820,51,25,46,17,8,19,96.58,66.14
8821,69,12,14,56,15,5,76.27,65.94
8822,43,4,51,100,4,27,67.43,43.88
8823,28,5,77,75,15,21,77.64,40.6
8824,28,22,67,1,7,9,92.51,56.14
8825,47,41,100,6,10,13,91.12,69.49
8826,18,27,47,42,8,8,90.41,97.32
8827,97,34,53,51,13,17,82.54,53.14
8828,84,12,29,50,12,20,82.68,75.14
8829,57,5,19,4,15,15,97.63,92.73
8830,88,34,91,3,14,1,93.73,66.34
8831,17,27,54,69,4,8,76.85,63.73
8832,4,29,54,78,13,18,86.91,62.3
8833,36,21,41,60,5,22,68.38,65.56
8834,2,22,52,72,8,6,88.11,90.68
8835,95,40,27,46,11,16,80.64,97.54
8836,84,9,34,66,2,28,81.11,98.19
8837,87,12,44,96,1,2,75.62,92.72
8838,27,2,56,99,5,9,62.12,53.89
8839,92,15,58,32,4,17,74.22,52.02
8840,33,49,95,75,10,16,93.28,82.55
8841,1,39,25,19,11,20,69.11,57.63
8842,44,42,42,56,7,10,74.37,61.73
8843,95,5,5,84,7,14,68.69,57.18
8844,42,28,95,20,3,26,88.73,96.79
8845,100,17,57,17,7,11,74.67,87.53
8846,72,8,70,88,13,7,66.78,45.58
8847,74,46,62,86,9,25,67.18,68.26
8848,94,13,1,34,2,5,61.12,51.38
8849,42,18,71,79,8,14,80.16,61.46
8850,93,43,26,56,8,16,75.32,69.93
8851,57,14,98,93,14,8,88.79,41.94
8852,32,25,6,53,7,24,61.16,93.83
8853,47,22,61,53,1,16,89.77,94.04
8854,39,2,93,70,8,1,78.72,86.47
8855,8,28,96,71,8,27,67.94,99.85
8856,55,34,65,28,3,29,90.3,75.63
8857,75,9,73,44,12,8,81.41,95.88
8858,43,1,94,16,6,20,97.57,90.5
8859,88,20,76,80,8,2,81.85,94.49
8860,61,29,78,38,12,6,82.13,76.71
8861,41,5,91,54,14,6,94.95,83.27
8862,27,1,58,85,12,19,76.28,66.11
8863,75,45,92,66,12,21,94.39,41.27
8864,65,6,49,16,8,14,81.61,53.34
8865,11,15,94,98,3,12,84.39,42.6
8866,64,45,36,53,14,29,75.85,61.89
8867,53,19,36,53,5,20,98.56,88.45
8868,38,21,53,80,14,8,72.56,63.87
8869,95,48,67,58,9,15,79.88,97.71
8870,64,22,85,56,10,18,94.43,51.78
8871,32,30,85,26,6,29,80.77,84.05
8872,23,23,75,58,2,27,70.48,76.09
8873,68,5,88,11,1,29,79.44,47.12
8874,5,9,12,77,10,28,93.65,67.27
8875,29,24,45,54,12,1,95.24,85.6
8876,96,45,3,99,11,6,69.35,56.69
8877,23,26,61,66,11,13,74.71,59.76
8878,90,30,15,79,7,30,76.68,90.34
8879,50,41,72,57,11,29,88.68,77.83
8880,45,15,67,82,13,16,70.38,66.62
8881,10,1,90,76,4,9,85.75,42.3
8882,85,26,56,33,8,27,60.94,88.5
8883,20,3,45,73,9,7,78.26,69.78
8884,10,18,32,17,4,19,81.32,49.22
8885,70,45,61,88,10,27,84.88,63.97
8886,46,44,26,60,5,7,70.05,74.87
8887,13,18,31,46,11,3,73.85,45.72
8888,28,27,84,4,7,16,65.35,90.83
8889,88,18,58,60,14,20,73.27,73.03
8890,3,34,17,87,7,26,97.74,65.47
8891,18,30,50,52,2,28,78.44,84.6
8892,76,30,30,24,3,26,72.13,91.62
8893,76,27,19,4,1,21,76.23,79.23
8894,30,23,23,85,3,19,89.19,63.74
8895,13,18,12,7,11,30,86.88,57.38
8896,46,12,36,23,2,19,80.13,51.11
8897,49,26,28,99,6,4,82.72,95.91
8898,32,36,4,22,8,9,76.1,52.91
8899,5,2,71,9,4,10,83.94,45.14
8900,86,41,30,8,7,18,72.51,70.66
8901,81,13,10,17,3,1,87.81,71.96
8902,15,45,79,31,8,23,92.05,85.84
8903,10,22,48,24,4,29,81.72,88.73
8904,44,40,57,36,2,29,60.41,61.53
8905,40,43,58,70,5,21,87.08,47.24
8906,34,4,69,92,2,11,94.29,98.7
8907,3,49,65,44,3,9,80.32,57.9
8908,79,33,63,24,12,24,97.96,94.98
8909,87,34,59,30,8,16,99.88,52.24
8910,47,10,15,81,7,4,70.39,83.1
8911,32,11,14,39,3,19,93.26,81.32
8912,80,32,66,17,14,24,95.05,87.46
8913,16,1,29,27,10,3,84.55,73.07
8914,15,42,98,63,8,2,85.29,90.56
8915,92,33,66,34,10,26,97.25,69.46
8916,59,11,29,75,5,14,76.88,76.4
8917,65,3,36,6,1,9,97.96,97.17
8918,20,22,54,5,1,30,66.05,72.23
8919,32,43,14,12,2,13,85.8,56.78
8920,85,7,17,88,4,3,64.57,84.17
8921,88,49,23,35,15,4,94.94,87.36
8922,22,44,60,60,14,20,76.53,53.23
8923,86,17,72,57,5,28,94.2,72.5
8924,81,41,89,15,3,20,97.71,44.88
8925,14,26,77,21,8,28,86.92,87.96
8926,16,21,25,26,9,28,77.06,79.03
8927,32,19,23,52,6,6,95.67,81.13
8928,93,1,25,70,9,28,73.32,65.14
8929,35,7,90,98,5,22,92.88,59.49
8930,7,29,92,45,11,8,88.85,84.22
8931,53,2,13,89,10,13,90.99,83.19
8932,39,40,28,45,8,14,79.96,43.12
8933,38,17,35,60,1,22,71.26,59.93
8934,67,49,13,4,15,14,91.31,52.75
8935,23,30,31,17,3,7,74.65,50.13
8936,77,25,62,56,15,26,74.99,54.18
8937,51,41,39,36,6,1,62.64,73.4
8938,84,37,4,14,9,24,85.97,76.84
8939,11,32,71,22,1,27,66.41,45.6
8940,98,22,19,94,7,4,83.02,99.49
8941,72,21,2,97,2,4,73.52,74.45
8942,11,16,94,88,8,18,71.39,45.37
8943,52,4,31,6,12,18,96.6,50.03
8944,26,16,60,87,4,20,80.58,48.35
8945,25,16,39,82,8,30,89.0,58.65
8946,46,39,10,69,7,26,77.38,44.0
8947,35,26,99,51,3,8,91.35,82.44
8948,88,32,34,93,13,17,84.5,99.4
8949,40,6,58,35,12,14,60.86,41.15
8950,59,12,16,74,1,26,85.82,71.59
8951,34,24,48,25,9,14,92.29,66.35
8952,62,46,85,20,11,28,95.53,93.8
8953,60,7,20,79,3,30,77.38,72.5
8954,61,45,36,87,9,28,61.78,58.03
8955,38,30,73,74,15,4,91.52,70.83
8956,25,28,95,45,6,30,66.22,75.54
8957,12,43,45,72,14,16,73.13,54.91
8958,90,23,26,98,4,21,77.04,84.67
8959,17,5,20,4,12,6,81.17,49.54
8960,45,21,91,72,7,5,71.09,72.71
8961,9,27,67,37,1,15,69.92,98.38
8962,46,18,98,18,1,17,71.59,71.9
8963,24,18,58,27,1,11,60.43,66.06
8964,35,32,51,88,2,6,90.26,87.38
8965,6,19,65,1,5,30,86.51,69.94
8966,21,17,44,82,14,24,60.25,40.28
8967,92,35,45,20,11,14,81.08,52.65
8968,96,31,77,17,15,7,84.88,93.47
8969,14,31,22,19,8,23,97.92,64.86
8970,88,27,10,23,13,22,78.25,61.6
8971,59,41,78,22,6,22,89.07,56.76
8972,82,42,12,45,5,25,99.52,95.13
8973,68,45,7,10,13,12,79.35,89.93
8974,42,15,3,1,1,24,85.93,72.19
8975,20,39,54,23,3,3,70.53,76.31
8976,28,39,68,41,3,25,65.62,77.5
8977,88,10,84,72,9,28,72.65,86.85
8978,2,4,80,19,10,1,93.39,50.27
8979,78,20,50,21,8,2,90.83,48.65
8980,69,38,82,51,9,1,78.03,70.48
8981,8,1,66,27,3,2,83.13,48.31
8982,81,27,70,74,3,26,88.51,68.91
8983,85,44,68,15,2,23,70.66,49.71
8984,75,41,23,96,9,21,78.42,75.36
8985,30,41,18,42,14,22,77.41,71.23
8986,79,2,97,18,3,14,78.01,66.55
8987,46,47,72,17,11,20,85.41,44.18
8988,23,30,1,91,3,18,71.52,98.61
8989,34,43,38,9,13,6,68.04,83.06
8990,81,20,54,66,14,25,90.92,57.64
8991,52,43,42,92,10,17,63.96,41.11
8992,45,11,48,19,10,4,79.63,54.35
8993,76,8,84,31,14,19,97.67,50.96
8994,100,23,91,81,14,21,72.79,65.12
8995,14,4,90,1,1,13,85.45,61.06
8996,43,41,74,60,8,24,75.7,53.42
8997,5,34,1,50,7,8,95.21,41.83
8998,46,39,80,50,2,13,88.89,79.78
8999,81,19,62,63,3,20,62.86,57.59
9000,79,17,87,7,9,15,79.66,58.41
9001,81,39,96,52,13,20,94.08,94.81
9002,39,49,3,45,5,19,60.14,52.37
9003,44,32,42,24,8,16,87.94,72.8
9004,70,35,31,40,14,10,61.56,48.02
9005,56,44,41,52,3,15,66.18,76.81
9006,42,45,64,59,1,5,61.3,44.24
